ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
27,1,13,8,3.75e+20,0.0114062,0.0167535,0.5743,3.989,7.43096,222.929,27,18,0.712849,0.605672,0.703206,0.599346,0.699968,0.75057,0.747221,0.75057,0.747221,25.65,25.65,0.91467,0.878282,0.948073,0.869108,0.943708,0.988908,0.984495,0.988908,0.984495,1.26432,1.38123,1.01806
28,1,14,1,3.75e+20,0.0169267,0.003,2.5606,6.907,1.64458,49.3374,27,18,0.108241,0.0185659,0.00693356,0.0185163,0.00693275,-0.00920191,-0.0092009,-0.00920191,-0.0092009,25.65,25.65,0.222699,0.143728,0.0820933,0.143344,0.0820838,0.0543588,0.0543528,0.0543588,0.0543528,0.381578,0.261226,0.0587489
29,1,14,2,3.75e+20,0.0169267,0.0038356,2.0966,6.871,1.97231,59.1693,27,18,0.151007,0.028202,0.0266219,0.0280862,0.0266171,0.0137189,0.0137166,0.0137189,0.0137166,25.65,25.65,0.25469,0.146411,0.230165,0.14581,0.230124,0.194493,0.19446,0.194493,0.19446,0.424682,0.266102,0.202633
30,1,14,3,3.75e+20,0.0169267,0.00490394,1.7186,6.806,2.4145,72.4355,27,18,0.216283,0.0454362,0.0552251,0.0451427,0.0552095,0.0452868,0.0452747,0.0452868,0.0452747,25.65,25.65,0.248775,0.0870366,0.198353,0.0864744,0.198298,0.168117,0.168073,0.168117,0.168073,0.398922,0.158189,0.177071
31,1,14,4,3.75e+20,0.0169267,0.00626986,1.4041,6.694,3.0205,90.6155,27,18,0.387568,0.224935,0.293772,0.223162,0.293628,0.297071,0.296933,0.297071,0.296933,25.65,25.65,0.49323,0.362585,0.47265,0.359727,0.472419,0.428675,0.428475,0.428675,0.428475,0.766164,0.648788,0.441144
32,1,14,5,3.75e+20,0.0169267,0.00801622,1.1619,6.532,3.77704,113.311,27,18,0.347827,0.221695,0.312626,0.220422,0.312379,0.336679,0.336419,0.336679,0.336419,25.65,25.65,0.748687,0.707037,0.816065,0.702976,0.815419,0.770862,0.770268,0.770862,0.770268,1.17669,1.23343,0.788629
33,1,14,6,3.75e+20,0.0169267,0.010249,0.9683,6.285,4.73427,142.028,27,18,0.439436,0.33264,0.433973,0.330789,0.433432,0.468691,0.468121,0.468691,0.468121,25.65,25.65,0.678368,0.628372,0.911594,0.624877,0.910458,0.969726,0.968545,0.969726,0.968545,1.0488,1.06951,0.998288
34,1,14,7,3.75e+20,0.0169267,0.0131037,0.8076,5.911,5.98692,179.607,27,18,0.482056,0.35612,0.46414,0.353552,0.463224,0.503374,0.502402,0.503374,0.502402,25.65,25.65,0.768166,0.725752,0.912331,0.720518,0.91053,1.03049,1.0285,1.03049,1.0285,1.15498,1.22572,1.03167
35,1,14,8,3.75e+20,0.0169267,0.0167535,0.6986,5.393,7.56492,226.947,27,18,0.640063,0.54691,0.635856,0.543,0.633811,0.682762,0.680631,0.682762,0.680631,25.65,25.65,0.854623,0.808,0.859606,0.802223,0.856842,0.844734,0.842097,0.844734,0.842097,1.21771,1.26763,0.864336
36,1,14,9,3.75e+20,0.0169267,0.02142,0.6129,4.67,9.72315,291.695,29.1695,18,0.744718,0.662867,0.739068,0.657002,0.735069,0.806467,0.802302,0.806467,0.802302,27.711,27.711,0.926867,0.902185,0.917343,0.894202,0.912379,0.907869,0.90318,0.907869,0.90318,1.23579,1.32078,0.937326
37,1,14,10,3.75e+20,0.0169267,0.0273861,0.546,3.921,12.1646,364.938,36.4938,24,0.831587,0.768225,0.891548,0.759541,0.884292,0.93774,0.930197,0.93774,0.930197,34.6692,34.6692,0.976678,0.957916,0.933971,0.947088,0.92637,0.895937,0.888731,0.895937,0.888731,1.21669,1.30316,0.964578
38,1,15,1,3.75e+20,0.0251189,0.003,3.4829,9.745,1.86765,56.0302,27,18,0.0888147,0.0233534,0.0296802,0.0233068,0.0296777,0.0247433,0.0247412,0.0247433,0.0247412,25.65,25.65,0.102434,0.0391622,0.0500103,0.039084,0.0500059,0.0357411,0.035738,0.0357411,0.035738,0.17793,0.0711775,0.0389931
39,1,15,2,3.75e+20,0.0251189,0.0038356,2.7958,9.685,2.16792,65.0382,27,18,0.119951,0.0288096,0.0405482,0.0287229,0.0405429,0.0369143,0.0369096,0.0369143,0.0369096,25.65,25.65,0.157839,0.0717649,0.105361,0.0715489,0.105348,0.0895292,0.0895178,0.0895292,0.0895178,0.268632,0.130433,0.0932897
40,1,15,3,3.75e+20,0.0251189,0.00490394,2.2685,9.584,2.57892,77.3679,27,18,0.165841,0.0377177,0.0567085,0.0375437,0.0566971,0.0548723,0.0548616,0.0548723,0.0548616,25.65,25.65,0.214757,0.0954729,0.150553,0.0950325,0.150522,0.131486,0.131461,0.131486,0.131461,0.35491,0.173522,0.135405
41,1,15,4,3.75e+20,0.0251189,0.00626986,1.85,9.428,3.13588,94.077,27,18,0.348017,0.254617,0.336815,0.253565,0.336691,0.356677,0.356548,0.356677,0.356548,25.65,25.65,0.542938,0.483848,0.696913,0.481848,0.696655,0.686272,0.686025,0.686272,0.686025,0.885216,0.856082,0.702315
42,1,15,5,3.75e+20,0.0251189,0.00801622,1.5129,9.183,3.88469,116.541,27,18,0.272514,0.175094,0.254677,0.174398,0.254533,0.278471,0.278316,0.278471,0.278316,25.65,25.65,0.537143,0.484121,0.757684,0.482197,0.757256,0.732642,0.732237,0.732642,0.732237,0.868065,0.84464,0.747408
43,1,15,6,3.75e+20,0.0251189,0.010249,1.2471,8.806,4.85081,145.524,27,18,0.354474,0.269597,0.35901,0.268569,0.358693,0.391889,0.39155,0.391889,0.39155,25.65,25.65,0.596881,0.557151,0.829352,0.555027,0.82862,0.931118,0.930312,0.931118,0.930312,0.946914,0.947678,0.956184
44,1,15,7,3.75e+20,0.0251189,0.0131037,1.0326,8.244,6.10742,183.223,27,18,0.424294,0.331591,0.431186,0.330038,0.430587,0.4694,0.468761,0.4694,0.468761,25.65,25.65,0.609408,0.54636,0.710819,0.543801,0.709831,0.821878,0.820759,0.821878,0.820759,0.939789,0.9124,0.834819
45,1,15,8,3.75e+20,0.0251189,0.0167535,0.8602,7.453,7.71919,231.576,27,18,0.561896,0.482776,0.561224,0.480408,0.559958,0.605717,0.604389,0.605717,0.604389,25.65,25.65,0.782795,0.735808,0.81091,0.732198,0.809081,0.798431,0.79668,0.798431,0.79668,1.14268,1.15244,0.81939
46,1,15,9,3.75e+20,0.0251189,0.02142,0.7487,6.397,9.84346,295.303,29.5304,24,0.677654,0.606842,0.733793,0.603197,0.731163,0.748517,0.745847,0.748517,0.745847,28.0539,28.0539,0.887672,0.863896,0.980729,0.858707,0.977215,0.978376,0.974886,0.978376,0.974886,1.20877,1.25895,1.00536
47,1,15,10,3.75e+20,0.0251189,0.0273861,0.6619,5.225,12.4461,373.384,37.3383,24,0.781403,0.72478,0.844044,0.719123,0.839192,0.895453,0.890362,0.895453,0.890362,35.4714,35.4714,1.0038,1.00498,0.975743,0.997132,0.970133,0.964779,0.959294,0.964779,0.959294,1.26702,1.35217,1.00948
48,1,15,11,3.75e+20,0.0251189,0.0350141,0.5885,4.101,15.6074,468.222,46.8223,30,0.867431,0.822425,0.954151,0.813658,0.945581,0.978462,0.969733,0.978462,0.969733,44.4812,44.4812,1.03107,1.04121,0.99515,1.03011,0.986212,0.974409,0.965716,0.974409,0.965716,1.19333,1.26964,1.00539
49,1,15,12,3.75e+20,0.0251189,0.0447667,0.5148,3.019,20.239,607.171,60.7171,36,0.936013,0.901856,0.999102,0.88705,0.984038,1.00104,0.986113,1.00104,0.986113,57.6813,57.6813,1.02642,1.03921,0.995975,1.02215,0.980958,0.955589,0.941339,0.955589,0.941339,1.10112,1.15701,1.00111
50,1,16,1,3.75e+20,0.0372759,0.003,4.8153,13.893,2.29896,68.9693,27,18,0.0732165,0.021246,0.0379039,0.0212112,0.0379012,0.0401602,0.0401573,0.0401602,0.0401573,25.65,25.65,0.116579,0.0679904,0.0696745,0.0678792,0.0696695,0.0624236,0.0624192,0.0624236,0.0624192,0.204065,0.123573,0.0647301
51,1,16,2,3.75e+20,0.0372759,0.0038356,3.8153,13.802,2.52523,75.757,27,18,0.0987105,0.0282645,0.0483114,0.0281987,0.0483064,0.0510313,0.0510262,0.0510313,0.0510262,25.65,25.65,0.329815,0.277141,0.191669,0.276496,0.19165,0.1806,0.180582,0.1806,0.180582,0.569003,0.503705,0.184921
52,1,16,3,3.75e+20,0.0372759,0.00490394,3.0532,13.661,2.87504,86.2517,27,18,0.133264,0.0357931,0.060588,0.0356706,0.060579,0.0641946,0.0641852,0.0641946,0.0641852,25.65,25.65,0.301054,0.223004,0.238621,0.222241,0.238585,0.226013,0.22598,0.226013,0.22598,0.508364,0.405311,0.231578
53,1,16,4,3.75e+20,0.0372759,0.00626986,2.4639,13.434,3.37608,101.282,27,18,0.232732,0.16488,0.236225,0.16446,0.236155,0.257901,0.257826,0.257901,0.257826,25.65,25.65,0.460209,0.419345,0.682314,0.418276,0.682112,0.661718,0.661526,0.661718,0.661526,0.76864,0.73832,0.673068
54,1,16,5,3.75e+20,0.0372759,0.00801622,1.9924,13.067,4.08392,122.518,27,18,0.209085,0.134262,0.203066,0.133886,0.202981,0.225183,0.225091,0.225183,0.225091,25.65,25.65,0.451765,0.408692,0.633201,0.407548,0.632937,0.618995,0.618741,0.618995,0.618741,0.745158,0.713107,0.629265
55,1,16,6,3.75e+20,0.0372759,0.010249,1.6296,12.514,5.01108,150.332,27,18,0.284234,0.218396,0.295478,0.217819,0.29529,0.325108,0.324905,0.325108,0.324905,25.65,25.65,0.473258,0.430673,0.638493,0.429536,0.638086,0.74236,0.741897,0.74236,0.741897,0.765236,0.73225,0.727482
56,1,16,7,3.75e+20,0.0372759,0.0131037,1.3387,11.686,6.24127,187.238,27,18,0.353017,0.281289,0.369138,0.280399,0.368776,0.404304,0.403915,0.404304,0.403915,25.65,25.65,0.53775,0.486725,0.625621,0.485184,0.625008,0.693917,0.69325,0.693917,0.69325,0.845598,0.809519,0.678997
57,1,16,8,3.75e+20,0.0372759,0.0167535,1.1087,10.528,7.82146,234.644,27,18,0.479774,0.414487,0.483917,0.413101,0.483162,0.524616,0.52382,0.524616,0.52382,25.65,25.65,0.682016,0.640729,0.75427,0.638587,0.753093,0.760971,0.759816,0.760971,0.759816,1.01534,1.00322,0.777431
58,1,16,9,3.75e+20,0.0372759,0.02142,0.921,8.978,9.9185,297.555,29.7555,24,0.601409,0.541553,0.662923,0.539355,0.661297,0.678135,0.676479,0.678135,0.676479,28.2677,28.2677,0.793526,0.751566,0.828208,0.748515,0.826177,0.897761,0.895569,0.897761,0.895569,1.10047,1.09403,0.849126
59,1,16,10,3.75e+20,0.0372759,0.0273861,0.8129,7.252,12.5093,375.28,37.528,24,0.714749,0.664769,0.781042,0.661268,0.777988,0.832859,0.829635,0.832859,0.829635,35.6516,35.6516,0.91267,0.898562,0.986181,0.893829,0.982324,1.03549,1.03148,1.03549,1.03148,1.17076,1.20687,1.02065
60,1,16,11,3.75e+20,0.0372759,0.0350141,0.7171,5.509,15.8538,475.616,47.5615,30,0.820168,0.778647,0.911397,0.772941,0.905707,0.940008,0.934171,0.940008,0.934171,45.1835,45.1835,1.01471,1.02077,1.00827,1.01329,1.00198,1.08444,1.07771,1.08444,1.07771,1.18555,1.23882,1.01909
61,1,16,12,3.75e+20,0.0372759,0.0447667,0.6252,3.91,20.6109,618.326,61.8327,36,0.906725,0.8729,0.973998,0.862938,0.963727,0.98323,0.972944,0.98323,0.972944,58.741,58.741,1.09437,1.13106,0.947973,1.11816,0.937977,1.0589,1.04782,1.0589,1.04782,1.18022,1.25386,0.95321
62,1,16,13,3.75e+20,0.0372759,0.0572357,0.5617,2.991,25.3575,760.724,76.0724,42,0.949391,0.92156,0.997381,0.90616,0.981465,0.988187,0.972604,0.988187,0.972604,72.2688,72.2688,1.04374,1.05974,1.03453,1.04203,1.01802,1.03831,1.02194,1.03831,1.02194,1.08443,1.12338,1.03696
63,1,17,1,3.75e+20,0.0553168,0.003,7.1012,19.87,3.08519,92.5563,27,18,0.123244,0.0856397,0.126271,0.0855329,0.126258,0.138002,0.137988,0.138002,0.137988,25.65,25.65,0.194498,0.163186,0.261047,0.162982,0.26102,0.268913,0.268886,0.268913,0.268886,0.34113,0.294524,0.272884
64,1,17,2,3.75e+20,0.0553168,0.0038356,5.4187,19.752,3.18092,95.4281,27,18,0.164452,0.120931,0.174388,0.12075,0.174362,0.190541,0.190513,0.190541,0.190513,25.65,25.65,0.303833,0.272668,0.428014,0.272262,0.427951,0.449198,0.449133,0.449198,0.449133,0.526659,0.488696,0.456398
65,1,17,3,3.75e+20,0.0553168,0.00490394,4.2109,19.546,3.42615,102.784,27,18,0.172252,0.124778,0.184479,0.124573,0.184442,0.203488,0.203448,0.203488,0.203448,25.65,25.65,0.337691,0.305946,0.531625,0.305445,0.531519,0.55603,0.555921,0.55603,0.555921,0.577794,0.54245,0.564318
66,1,17,4,3.75e+20,0.0553168,0.00626986,3.3339,19.215,3.83723,115.117,27,18,0.164812,0.113763,0.171786,0.113561,0.171743,0.191028,0.190981,0.191028,0.190981,25.65,25.65,0.301749,0.266713,0.469084,0.266241,0.468966,0.501162,0.501038,0.501162,0.501038,0.510438,0.468415,0.50976
67,1,17,5,3.75e+20,0.0553168,0.00801622,2.6764,18.702,4.44196,133.259,27,18,0.237504,0.190612,0.258544,0.190283,0.258454,0.283817,0.28372,0.283817,0.28372,25.65,25.65,0.511374,0.484231,0.481687,0.483394,0.48152,0.553699,0.55351,0.553699,0.55351,0.85059,0.83418,0.549216
68,1,17,6,3.75e+20,0.0553168,0.010249,2.1606,17.897,5.3035,159.105,27,18,0.218351,0.166864,0.233664,0.166552,0.233553,0.259696,0.259575,0.259696,0.259575,25.65,25.65,0.418248,0.388367,0.603801,0.38764,0.603513,0.709671,0.709339,0.709671,0.709339,0.685291,0.660021,0.708668
69,1,17,7,3.75e+20,0.0553168,0.0131037,1.757,16.69,6.47608,194.283,27,18,0.294738,0.239858,0.315272,0.239337,0.315049,0.346843,0.346602,0.346843,0.346602,25.65,25.65,0.455216,0.408739,0.530804,0.407852,0.530428,0.549221,0.54884,0.549221,0.54884,0.725251,0.677446,0.554011
70,1,17,8,3.75e+20,0.0553168,0.0167535,1.4345,14.947,8.06185,241.856,27,18,0.399555,0.346139,0.406497,0.345335,0.406043,0.442725,0.442244,0.442725,0.442244,25.65,25.65,0.645237,0.611298,0.701159,0.609878,0.700375,0.717221,0.716441,0.717221,0.716441,0.973472,0.956238,0.731084
71,1,17,9,3.75e+20,0.0553168,0.02142,1.1861,12.733,10.0775,302.325,30.2325,24,0.525234,0.476014,0.590019,0.474696,0.589009,0.60626,0.605227,0.60626,0.605227,28.7209,28.7209,0.699256,0.657276,0.77524,0.655455,0.773914,0.773565,0.772247,0.773565,0.772247,0.981365,0.954539,0.795039
72,1,17,10,3.75e+20,0.0553168,0.0273861,0.9975,10.136,12.7183,381.551,38.155,24,0.64425,0.601859,0.716697,0.599688,0.714744,0.769868,0.767791,0.769868,0.767791,36.2473,36.2473,0.842847,0.808594,0.835796,0.805678,0.833518,0.795015,0.792871,0.795015,0.792871,1.08976,1.07982,0.865846
73,1,17,11,3.75e+20,0.0553168,0.0350141,0.8735,7.487,16.232,486.96,48.696,30,0.766181,0.728798,0.859299,0.72508,0.8555,0.89039,0.886472,0.89039,0.886472,46.2612,46.2612,2.3556,2.55884,0.942369,2.54579,0.938203,0.92065,0.916598,0.92065,0.916598,2.76217,3.08233,0.953269
74,1,17,12,3.75e+20,0.0553168,0.0447667,0.7685,5.334,20.6357,619.069,61.907,36,0.861768,0.828607,0.936367,0.822251,0.92969,0.950523,0.943783,0.950523,0.943783,58.8116,58.8116,0.938703,0.915125,0.954249,0.908106,0.947445,0.917634,0.911126,0.917634,0.911126,1.02086,1.01584,0.959504
75,1,17,13,3.75e+20,0.0553168,0.0572357,0.6822,3.86,25.8695,776.085,77.6085,42,0.924311,0.896163,0.975849,0.885735,0.964912,0.974315,0.963486,0.974315,0.963486,73.7281,73.7281,0.978681,0.948731,0.942558,0.93769,0.931994,0.821234,0.812107,0.821234,0.812107,1.02027,1.00412,0.945161
76,1,17,14,3.75e+20,0.0553168,0.0731778,0.602,2.805,32.8965,986.895,98.6895,54,0.96304,0.939981,0.995167,0.922641,0.977165,0.97549,0.958076,0.97549,0.958076,93.755,93.755,1.03656,1.05162,0.980951,1.03222,0.963206,0.944931,0.928063,0.944931,0.928063,1.05694,1.08433,0.981226
77,1,17,15,3.75e+20,0.0553168,0.0935603,0.5321,2.13,41.8041,1254.12,125.412,72,0.983483,0.964811,0.993168,0.936341,0.9642,0.959116,0.931717,0.959116,0.931717,119.142,119.142,0.999087,0.99292,0.964229,0.96362,0.936106,0.917601,0.891388,0.917601,0.891388,1.00822,1.01042,0.964232
78,1,18,1,3.75e+20,0.0820891,0.003,11.0493,28.103,4.58831,137.649,27,18,0.126006,0.098804,0.148206,0.0987176,0.148176,0.164926,0.164893,0.164926,0.164893,25.65,25.65,0.216627,0.194839,0.304351,0.194669,0.304289,0.351359,0.351289,0.351359,0.351289,0.376729,0.345538,0.349993
79,1,18,2,3.75e+20,0.0820891,0.0038356,8.1297,28.036,4.42235,132.671,27,18,0.142548,0.111775,0.164778,0.111663,0.164744,0.182858,0.18282,0.182858,0.18282,25.65,25.65,0.221225,0.194305,0.296599,0.194109,0.296536,0.349096,0.349024,0.349096,0.349024,0.381822,0.342902,0.342316
80,1,18,3,3.75e+20,0.0820891,0.00490394,6.0475,27.794,4.44704,133.412,27,18,0.162102,0.128681,0.185584,0.128538,0.185541,0.205656,0.205609,0.205656,0.205609,25.65,25.65,0.271198,0.247818,0.381805,0.247542,0.381717,0.452902,0.452799,0.452902,0.452799,0.463287,0.433612,0.449011
81,1,18,4,3.75e+20,0.0820891,0.00626986,4.6792,27.363,4.67469,140.24,27,18,0.174579,0.140009,0.198439,0.139848,0.198387,0.220242,0.220185,0.220242,0.220185,25.65,25.65,0.312069,0.290259,0.45158,0.289923,0.451462,0.55815,0.558005,0.55815,0.558005,0.52708,0.502253,0.556158
82,1,18,5,3.75e+20,0.0820891,0.00801622,3.6569,26.625,5.1425,154.275,27,18,0.177316,0.141108,0.19822,0.140936,0.198159,0.220504,0.220437,0.220504,0.220437,25.65,25.65,0.326017,0.299073,0.453528,0.298709,0.45339,0.52799,0.527831,0.52799,0.527831,0.544466,0.512024,0.529323
83,1,18,6,3.75e+20,0.0820891,0.010249,2.9103,25.494,5.87173,176.152,27,18,0.173859,0.133101,0.190934,0.132917,0.190861,0.213719,0.213639,0.213719,0.213639,25.65,25.65,0.330841,0.305103,0.474607,0.30468,0.474427,0.571591,0.571378,0.571591,0.571378,0.546695,0.518257,0.558688
84,1,18,7,3.75e+20,0.0820891,0.0131037,2.3276,23.74,6.95769,208.731,27,18,0.300922,0.262905,0.334744,0.262536,0.334553,0.365835,0.365632,0.365835,0.365632,25.65,25.65,0.43401,0.403131,0.601661,0.402565,0.601319,0.617596,0.617253,0.617596,0.617253,0.684295,0.651471,0.627459
85,1,18,8,3.75e+20,0.0820891,0.0167535,1.8859,21.279,8.43408,253.023,27,18,0.327801,0.284818,0.336846,0.284353,0.336571,0.368456,0.368163,0.368456,0.368163,25.65,25.65,0.520459,0.489598,0.691645,0.488799,0.69108,0.715123,0.714554,0.715123,0.714554,0.792957,0.765609,0.727843
86,1,18,9,3.75e+20,0.0820891,0.02142,1.5389,18.034,10.4243,312.73,31.273,24,0.455015,0.41549,0.51848,0.414692,0.517842,0.535221,0.534565,0.535221,0.534565,29.7094,29.7094,0.606588,0.572792,0.723648,0.571692,0.722756,0.724235,0.723346,0.724235,0.723346,0.856129,0.828092,0.74247
87,1,18,10,3.75e+20,0.0820891,0.0273861,1.2672,14.275,13.0285,390.854,39.0854,24,0.570583,0.535419,0.649765,0.53409,0.648507,0.702364,0.701019,0.702364,0.701019,37.1311,37.1311,0.787175,0.76732,0.823763,0.765415,0.822168,0.828945,0.827358,0.828945,0.827358,1.01872,1.01532,0.854729
88,1,18,11,3.75e+20,0.0820891,0.0350141,1.0825,10.656,16.286,488.58,48.858,30,0.691564,0.658535,0.792734,0.656279,0.790357,0.823276,0.820816,0.823276,0.820816,46.4151,46.4151,0.803944,0.780946,0.876545,0.77827,0.873916,0.870225,0.867624,0.870225,0.867624,0.951368,0.941969,0.886735
89,1,18,12,3.75e+20,0.0820891,0.0447667,0.9491,7.468,20.6657,619.97,61.997,36,0.804069,0.772886,0.886747,0.768915,0.882476,0.903457,0.899122,0.903457,0.899122,58.8971,58.8971,0.901122,0.882534,0.969654,0.877999,0.964984,0.953968,0.949391,0.953968,0.949391,0.98736,0.98155,0.974968
90,1,18,13,3.75e+20,0.0820891,0.0572357,0.8352,5.18,26.1863,785.588,78.5588,42,0.887733,0.859738,0.945038,0.852895,0.937726,0.948831,0.941532,0.948831,0.941532,74.6309,74.6309,0.960646,0.946279,0.981855,0.938748,0.974258,0.958883,0.951507,0.958883,0.951507,1.00511,1.00123,0.984787
91,1,18,14,3.75e+20,0.0820891,0.0731778,0.7346,3.625,33.3518,1000.55,100.055,54,0.942061,0.91822,0.979316,0.906576,0.967038,0.967081,0.955068,0.967081,0.955068,95.0525,95.0525,0.991453,0.986887,1.00401,0.974372,0.991425,0.979306,0.967142,0.979306,0.967142,1.01359,1.01768,1.00434
92,1,18,15,3.75e+20,0.0820891,0.0935603,0.6438,2.602,42.8935,1286.8,128.68,72,0.973664,0.954375,0.989158,0.934533,0.968663,0.964723,0.945031,0.964723,0.945031,122.246,122.246,1.0147,1.0232,0.985152,1.00192,0.96474,0.948631,0.929268,0.948631,0.929268,1.02532,1.04085,0.985156
93,1,18,16,3.75e+20,0.0820891,0.11962,0.5765,2.051,53.084,1592.52,159.252,90,0.987549,0.971415,0.986225,0.94059,0.954975,0.948598,0.919213,0.948598,0.919213,151.289,151.289,0.997358,0.991022,0.952087,0.959575,0.921919,0.887539,0.860046,0.887539,0.860046,1.00276,1.00173,0.952088
94,1,19,1,3.75e+20,0.121819,0.003,19.3367,38.038,7.51162,225.349,27,18,0.15056,0.128685,0.190627,0.128598,0.190557,0.211423,0.211347,0.211423,0.211347,25.65,25.65,0.223104,0.202973,0.353605,0.202836,0.353475,0.380065,0.379927,0.380065,0.379927,0.379204,0.349948,0.383836
95,1,19,2,3.75e+20,0.121819,0.0038356,13.0653,38.488,6.80135,204.041,27,18,0.153601,0.129401,0.192362,0.129302,0.1923,0.213314,0.213245,0.213314,0.213245,25.65,25.65,0.228972,0.205485,0.290366,0.205327,0.290271,0.304157,0.304059,0.304157,0.304059,0.388082,0.353918,0.307592
96,1,19,3,3.75e+20,0.121819,0.00490394,9.3152,38.508,6.3855,191.565,27,18,0.145679,0.119325,0.175521,0.119225,0.17547,0.195867,0.195811,0.195867,0.195811,25.65,25.65,0.247467,0.221814,0.356833,0.221629,0.35673,0.37153,0.371425,0.37153,0.371425,0.418367,0.381593,0.37478
97,1,19,4,3.75e+20,0.121819,0.00626986,6.7931,38.092,6.25896,187.769,27,18,0.153876,0.126321,0.182902,0.12621,0.182849,0.203928,0.20387,0.203928,0.20387,25.65,25.65,0.28328,0.254287,0.324769,0.254064,0.324675,0.331803,0.331708,0.331803,0.331708,0.474947,0.43407,0.3364
98,1,19,5,3.75e+20,0.121819,0.00801622,5.1783,37.214,6.43719,193.115,27,18,0.167512,0.138896,0.195707,0.138768,0.195647,0.217848,0.217782,0.217848,0.217782,25.65,25.65,0.305326,0.276344,0.395069,0.276091,0.394947,0.404318,0.404196,0.404318,0.404196,0.506375,0.466772,0.40983
99,1,19,6,3.75e+20,0.121819,0.010249,4.0195,35.71,6.93508,208.052,27,18,0.232308,0.204191,0.271497,0.204002,0.271393,0.297843,0.297731,0.297843,0.297731,25.65,25.65,0.315631,0.285383,0.412758,0.285118,0.412599,0.469126,0.468949,0.469126,0.468949,0.509157,0.468373,0.46096
100,1,19,7,3.75e+20,0.121819,0.0131037,3.1722,33.392,7.79531,233.859,27,18,0.254524,0.224569,0.278072,0.224347,0.277939,0.305049,0.304907,0.305049,0.304907,25.65,25.65,0.380209,0.355979,0.536878,0.355626,0.536621,0.585929,0.585655,0.585929,0.585655,0.596135,0.567729,0.594808
101,1,19,8,3.75e+20,0.121819,0.0167535,2.5248,29.978,9.11562,273.468,27.3468,18,0.295591,0.262076,0.319066,0.261778,0.318859,0.348795,0.348576,0.348795,0.348576,25.9795,25.9795,0.419927,0.392949,0.488547,0.392502,0.48823,0.51486,0.514537,0.51486,0.514537,0.633695,0.603488,0.523717
102,1,19,9,3.75e+20,0.121819,0.02142,2.0344,25.477,10.9663,328.99,32.899,24,0.390258,0.360503,0.470094,0.36002,0.469661,0.492767,0.492316,0.492767,0.492316,31.2541,31.2541,0.532759,0.510789,0.628959,0.510105,0.62838,0.640387,0.6398,0.640387,0.6398,0.748796,0.729813,0.646345
103,1,19,10,3.75e+20,0.121819,0.0273861,1.6576,20.219,13.4549,403.648,40.3648,24,0.495383,0.466898,0.582555,0.466097,0.581743,0.632542,0.63167,0.632542,0.63167,38.3465,38.3465,0.736909,0.72292,0.810601,0.72168,0.809471,0.827135,0.825996,0.827135,0.825996,0.954004,0.950321,0.842232
104,1,19,11,3.75e+20,0.121819,0.0350141,1.3641,14.942,16.7245,501.736,50.1735,30,0.6201,0.592029,0.725185,0.590624,0.723641,0.755218,0.753615,0.755218,0.753615,47.6648,47.6648,0.753774,0.736034,0.93347,0.734287,0.931483,0.932349,0.93037,0.932349,0.93037,0.892583,0.883187,0.944966
105,1,19,12,3.75e+20,0.121819,0.0447667,1.1693,10.385,21.0785,632.354,63.2354,36,0.742508,0.714433,0.829361,0.711902,0.826559,0.847249,0.844396,0.847249,0.844396,60.0736,60.0736,0.867412,0.852091,0.974639,0.849073,0.971346,1.00106,0.997687,1.00106,0.997687,0.953724,0.946927,0.980252
106,1,19,13,3.75e+20,0.121819,0.0572357,1.0238,7.041,26.7183,801.549,80.1549,42,0.842455,0.815614,0.90544,0.811124,0.900526,0.912607,0.907675,0.912607,0.907675,76.1472,76.1472,0.957575,0.946048,0.907809,0.94084,0.902882,0.892852,0.888027,0.892852,0.888027,1.00467,1.00074,0.910729
107,1,19,14,3.75e+20,0.121819,0.0731778,0.8959,4.767,34.1098,1023.29,102.329,60,0.913417,0.889191,0.95683,0.881328,0.948372,0.948545,0.940213,0.948545,0.940213,97.2128,97.2128,0.995108,0.990643,0.976552,0.981883,0.967921,0.960073,0.95164,0.960073,0.95164,1.01897,1.02096,0.979664
108,1,19,15,3.75e+20,0.121819,0.0935603,0.793,3.405,42.8258,1284.77,128.477,72,0.955279,0.934773,0.977263,0.921825,0.963659,0.961299,0.948051,0.961299,0.948051,122.053,122.053,0.99729,0.990977,0.975431,0.977251,0.961852,0.94778,0.934718,0.94778,0.934718,1.00969,1.00859,0.975435
109,1,19,16,3.75e+20,0.121819,0.11962,0.7015,2.516,54.0218,1620.65,162.065,90,0.979094,0.962334,0.984397,0.941183,0.962603,0.957667,0.936803,0.957667,0.936803,153.962,153.962,1.00463,1.00864,1.01182,0.98647,0.989418,1.01076,0.988744,1.01076,0.988744,1.011,1.01939,1.01182
