! harvest_calib3.py -- the correction factor against the three quantities the reconstruction reports
!
! 2660 nodes measured, 0 not measured, 26001386 pixels
! 26001386 pixels in the histogram; pixels outside the range of each axis (below, above):
!   x from   20.0000 to   24.5000: 0 below, 0 above
!   y from    3.0000 to   50.0000: 0 below, 0 above
!   z from   -1.0000 to    1.0000: 0 below, 0 above
!   f from    0.5000 to    8.0428: 0 below, 0 above
! combined from: G0p98.txt.hist.npz G10.txt.hist.npz G102p4.txt.hist.npz G21p7.txt.hist.npz G222p2.txt.hist.npz G2p12.txt.hist.npz G47p1.txt.hist.npz G482p5.txt.hist.npz
! 8506 measured cells and 11438 cells interpolated along the temperature, gaps up to 0.35 of the temperature;
! the interpolated cells have a pixel count of 0
! x = log10 of the surface density of the finest image, cm^-2
! y = the temperature fitted at that resolution, K
! z = log10 of the ratio of the finest to the coarsest surface density
! f = the factor that restores the true surface density; f16 and f84 bracket its spread in the cell
!
!        x         y         z     pixels       f16         f       f84
    20.475     38.10    0.1500          0    0.9814    0.9814    0.9912
    20.475     38.30    0.0750          0    0.9647    0.9647    0.9669
    20.475     38.30    0.1500          0    0.9808    0.9808    0.9912
    20.475     38.50    0.0750          0    0.9647    0.9647    0.9664
    20.475     38.50    0.1500          0    0.9802    0.9802    0.9912
    20.475     38.70    0.0750          0    0.9647    0.9647    0.9658
    20.475     38.70    0.1500          0    0.9796    0.9796    0.9912
    20.475     38.90    0.0750          0    0.9647    0.9647    0.9653
    20.475     38.90    0.1500          0    0.9791    0.9791    0.9912
    20.475     39.10    0.0750         32    0.9647    0.9647    0.9647
    20.475     39.10    0.1500          0    0.9785    0.9785    0.9912
    20.475     39.30    0.1500         52    0.9779    0.9779    0.9912
    20.475     39.50    0.1500         64    0.9912    0.9912    0.9912
    20.525     16.50    0.0750        176    0.9517    0.9647    0.9647
    20.525     16.50    0.1500         48    0.9912    0.9912    0.9912
    20.525     16.70    0.0750          0    0.9485    0.9583    0.9647
    20.525     16.70    0.1500          0    0.9912    0.9912    0.9912
    20.525     16.90    0.0750          0    0.9453    0.9518    0.9647
    20.525     16.90    0.1500          0    0.9912    0.9912    0.9912
    20.525     17.10    0.0750          0    0.9421    0.9454    0.9647
    20.525     17.10    0.1500          0    0.9912    0.9912    0.9912
    20.525     17.30    0.0750         28    0.9389    0.9389    0.9647
    20.525     17.30    0.1500          0    0.9912    0.9912    0.9912
