ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_peak_scale,R_exc_scale,R_int_scale
1359,6,11,6,1.2e+22,0.00517947,0.010249,0.5858,1.051,4.56269,136.881,27,18,0.645908,0.220028,0.188814,0.52792,-0.108218,-0.724775
1361,6,12,1,1.2e+22,0.00768625,0.003,1.5314,1.084,1.45954,43.7863,26.2718,18,0.473454,-1.78082,-3.38107,0.426196,-1.83564,-3.51808
1362,6,12,2,1.2e+22,0.00768625,0.0038356,1.2939,1.084,1.82638,54.7921,27,18,0.529197,-1.43742,-2.80263,0.463252,-1.61876,-3.11587
1363,6,12,3,1.2e+22,0.00768625,0.00490394,1.1059,1.083,2.28815,68.645,27,18,0.578452,-1.03666,-2.10168,0.494972,-1.41137,-2.5756
1364,6,12,4,1.2e+22,0.00768625,0.00626986,0.9496,1.081,2.89431,86.8298,27,18,0.61685,-0.678457,-1.47492,0.536124,-1.08237,-1.90944
1365,6,12,5,1.2e+22,0.00768625,0.00801622,0.8228,1.079,3.66231,109.87,27,18,0.623325,0.0379146,-0.222973,0.552461,-0.130788,-0.612559
1366,6,12,6,1.2e+22,0.00768625,0.010249,0.7176,1.075,4.64119,139.236,27,18,0.63738,0.192985,0.193136,0.517004,-0.131611,-0.392619
1367,6,12,7,1.2e+22,0.00768625,0.0131037,0.6219,1.07,6.00823,180.247,27,18,0.655117,0.265397,0.399438,0.551795,-0.0379948,-0.111315
1368,6,12,8,1.2e+22,0.00768625,0.0167535,0.555,1.063,7.42665,222.8,27,18,0.66373,0.311421,0.477921,0.522376,-0.00603584,-0.043982
1369,6,13,1,1.2e+22,0.0114062,0.003,1.9845,1.125,1.52735,45.82,27,18,0.454023,-1.14277,-2.74577,0.401205,-1.21642,-2.85966
1370,6,13,2,1.2e+22,0.0114062,0.0038356,1.6587,1.124,1.88485,56.5459,27,18,0.515362,-0.88342,-2.14322,0.44998,-1.01687,-2.40038
1371,6,13,3,1.2e+22,0.0114062,0.00490394,1.3957,1.122,2.35727,70.7186,27,18,0.570322,-0.639533,-1.61731,0.489082,-0.89775,-1.99077
1372,6,13,4,1.2e+22,0.0114062,0.00626986,1.1912,1.12,2.94969,88.4904,27,18,0.611383,-0.427419,-1.16961,0.541354,-0.575339,-1.56963
1373,6,13,5,1.2e+22,0.0114062,0.00801622,1.0191,1.117,3.74569,112.371,27,18,0.609337,0.0565173,-0.12316,0.542097,-0.0668156,-0.458714
1374,6,13,6,1.2e+22,0.0114062,0.010249,0.8796,1.111,4.76746,143.024,27,18,0.623704,0.173811,0.201855,0.514855,-0.0016431,-0.218821
1375,6,13,7,1.2e+22,0.0114062,0.0131037,0.7669,1.103,6.04385,181.316,27,18,0.6428,0.225798,0.339075,0.545079,0.0252228,-0.0881193
1376,6,13,8,1.2e+22,0.0114062,0.0167535,0.6762,1.092,7.58088,227.426,27,18,0.65285,0.2724,0.407923,0.511177,-0.0409152,-0.0488424
1377,6,13,9,1.2e+22,0.0114062,0.02142,0.5958,1.078,9.58727,287.618,28.7618,18,0.666152,0.314538,0.457784,0.550824,0.0199198,0.126152
1378,6,13,10,1.2e+22,0.0114062,0.0273861,0.5222,1.061,12.3115,369.347,36.9346,24,0.678553,0.398836,0.62216,0.533692,0.0263072,0.0971874
1379,6,14,1,1.2e+22,0.0169267,0.003,2.6151,1.185,1.65235,49.57,27,18,0.433195,-0.623875,-1.80901,0.377437,-0.699546,-1.94554
1380,6,14,2,1.2e+22,0.0169267,0.0038356,2.1637,1.183,1.98562,59.5682,27,18,0.496954,-0.509947,-1.49276,0.435108,-0.596578,-1.69284
1381,6,14,3,1.2e+22,0.0169267,0.00490394,1.7997,1.181,2.43865,73.1602,27,18,0.555379,-0.384836,-1.17255,0.490947,-0.46934,-1.44959
1382,6,14,4,1.2e+22,0.0169267,0.00626986,1.5111,1.178,3.03738,91.1211,27,18,0.586589,-0.125139,-0.581196,0.511463,-0.279181,-0.814815
1383,6,14,5,1.2e+22,0.0169267,0.00801622,1.2811,1.173,3.82092,114.628,27,18,0.589537,0.0721081,-0.0336182,0.523021,-0.0401849,-0.24818
1384,6,14,6,1.2e+22,0.0169267,0.010249,1.1048,1.165,4.78112,143.434,27,18,0.601282,0.153331,0.191954,0.497988,0.0190033,-0.139917
1385,6,14,7,1.2e+22,0.0169267,0.0131037,0.9558,1.153,6.04885,181.466,27,18,0.624525,0.197416,0.29994,0.532294,0.0675466,0.00281217
1386,6,14,8,1.2e+22,0.0169267,0.0167535,0.8329,1.136,7.66219,229.865,27,18,0.637005,0.246068,0.364575,0.509775,0.0840404,-0.0326915
1387,6,14,9,1.2e+22,0.0169267,0.02142,0.7287,1.115,9.73662,292.098,29.2098,24,0.654209,0.291745,0.440288,0.53975,0.0320215,-0.0242564
1388,6,14,10,1.2e+22,0.0169267,0.0273861,0.6327,1.087,12.6458,379.374,37.9373,24,0.670282,0.359776,0.534783,0.522096,-0.03034,-0.0542544
1389,6,14,11,1.2e+22,0.0169267,0.0350141,0.5679,1.066,15.5155,465.465,46.5465,30,0.680673,0.434269,0.63881,0.559925,0.000179412,0.186865
1390,6,15,1,1.2e+22,0.0251189,0.003,3.5258,1.273,1.88335,56.5004,27,18,0.415943,-0.294144,-1.00473,0.362271,-0.353237,-1.13423
1391,6,15,2,1.2e+22,0.0251189,0.0038356,2.8605,1.271,2.18746,65.6234,27,18,0.479553,-0.261293,-0.906643,0.420833,-0.319372,-1.07641
1392,6,15,3,1.2e+22,0.0251189,0.00490394,2.3493,1.268,2.60727,78.218,27,18,0.538151,-0.211604,-0.765246,0.466828,-0.32425,-0.946342
1393,6,15,4,1.2e+22,0.0251189,0.00626986,1.9447,1.263,3.18477,95.5426,27,18,0.548567,-0.00366104,-0.22523,0.479227,-0.0999106,-0.37565
1394,6,15,5,1.2e+22,0.0251189,0.00801622,1.6374,1.255,3.924,117.72,27,18,0.561794,0.0773039,0.0261751,0.496831,-0.0120306,-0.156309
1395,6,15,6,1.2e+22,0.0251189,0.010249,1.387,1.243,4.91646,147.494,27,18,0.572673,0.141152,0.195122,0.468406,-0.0028484,-0.0548919
1396,6,15,7,1.2e+22,0.0251189,0.0131037,1.192,1.226,6.16469,184.941,27,18,0.598059,0.177012,0.273192,0.508659,0.0586415,0.0412386
1397,6,15,8,1.2e+22,0.0251189,0.0167535,1.0288,1.201,7.81346,234.403,27,18,0.614459,0.22355,0.330569,0.486623,0.0410243,0.0600284
1398,6,15,9,1.2e+22,0.0251189,0.02142,0.8904,1.167,10.0037,300.11,30.011,24,0.637923,0.276228,0.418095,0.520163,0.036482,0.180639
1399,6,15,10,1.2e+22,0.0251189,0.0273861,0.7838,1.131,12.5617,376.852,37.6852,24,0.657658,0.335073,0.491866,0.511105,0.0434116,0.178333
1400,6,15,11,1.2e+22,0.0251189,0.0350141,0.6917,1.095,15.8108,474.323,47.4323,30,0.673679,0.405987,0.584978,0.55084,0.0156779,0.154092
1401,6,15,12,1.2e+22,0.0251189,0.0447667,0.6071,1.063,20.2096,606.287,60.6287,36,0.685425,0.501528,0.674796,0.590207,0.0417545,0.0699099
1403,6,16,1,1.2e+22,0.0372759,0.003,4.876,1.403,2.31685,69.5059,27,18,0.408362,-0.10901,-0.447517,0.355929,-0.15193,-0.531781
1404,6,16,2,1.2e+22,0.0372759,0.0038356,3.875,1.4,2.55469,76.6403,27,18,0.465127,-0.108658,-0.45419,0.416622,-0.128285,-0.556161
1405,6,16,3,1.2e+22,0.0372759,0.00490394,3.1417,1.395,2.90842,87.2523,27,18,0.519265,-0.0974792,-0.432849,0.457855,-0.150802,-0.526533
1406,6,16,4,1.2e+22,0.0372759,0.00626986,2.5578,1.388,3.43492,103.048,27,18,0.506529,0.0410078,-0.0474114,0.450356,-0.0103295,-0.180882
1407,6,16,5,1.2e+22,0.0372759,0.00801622,2.1236,1.377,4.13088,123.926,27,18,0.527792,0.0789219,0.0714069,0.463076,-0.00992711,-0.0746406
1408,6,16,6,1.2e+22,0.0372759,0.010249,1.7772,1.359,5.08042,152.413,27,18,0.535573,0.129064,0.192807,0.441162,0.0246909,0.00466254
1409,6,16,7,1.2e+22,0.0372759,0.0131037,1.5032,1.332,6.33935,190.181,27,18,0.564672,0.161974,0.254734,0.474617,0.047646,0.072913
1410,6,16,8,1.2e+22,0.0372759,0.0167535,1.2847,1.295,7.98292,239.487,27,18,0.584466,0.204852,0.305281,0.453723,0.0200736,0.0785452
1411,6,16,9,1.2e+22,0.0372759,0.02142,1.1142,1.248,10.0122,300.367,30.0367,24,0.611318,0.254087,0.389598,0.496187,0.0467601,0.0252618
1412,6,16,10,1.2e+22,0.0372759,0.0273861,0.9702,1.193,12.6526,379.577,37.9577,24,0.638712,0.315068,0.458281,5.56819,34.8629,0.841175
1413,6,16,11,1.2e+22,0.0372759,0.0350141,0.8477,1.139,16.0648,481.943,48.1943,30,0.663081,0.389025,0.549866,1.39807,8.62918,5.87346
1414,6,16,12,1.2e+22,0.0372759,0.0447667,0.7422,1.092,20.488,614.64,61.464,36,0.680445,0.467712,0.612599,0.583569,0.181167,0.111211
1415,6,16,13,1.2e+22,0.0372759,0.0572357,0.652,1.059,26.1258,783.773,78.3773,42,0.69021,0.565772,0.691765,0.607793,-0.0902903,-0.16127
1418,6,17,1,1.2e+22,0.0553168,0.003,7.1543,1.589,3.113,93.3895,27,18,0.392138,0.00272979,-0.0867125,0.350254,-0.020459,-0.144461
1419,6,17,2,1.2e+22,0.0553168,0.0038356,5.5042,1.586,3.21812,96.5433,27,18,0.425054,0.0154527,-0.0683753,0.376309,-0.0164316,-0.11211
1420,6,17,3,1.2e+22,0.0553168,0.00490394,4.3031,1.579,3.47742,104.323,27,18,0.447646,0.038642,-0.0107247,0.394279,-0.00815258,-0.0965233
1421,6,17,4,1.2e+22,0.0553168,0.00626986,3.4623,1.568,3.89088,116.727,27,18,0.465421,0.0605857,0.0513009,0.405253,-0.00844595,-0.0528485
1422,6,17,5,1.2e+22,0.0553168,0.00801622,2.7999,1.551,4.53473,136.042,27,18,0.472901,0.0984933,0.142257,0.378593,0.00367699,-0.0103782
1423,6,17,6,1.2e+22,0.0553168,0.010249,2.3032,1.525,5.43004,162.901,27,18,0.494485,0.117629,0.187588,0.405507,0.0215028,0.0255787
1424,6,17,7,1.2e+22,0.0553168,0.0131037,1.9195,1.486,6.64965,199.489,27,18,0.523917,0.147575,0.236961,0.432112,0.0198122,0.0655719
1425,6,17,8,1.2e+22,0.0553168,0.0167535,1.6312,1.433,8.19327,245.798,27,18,0.545549,0.186376,0.280111,0.425548,0.0401457,0.0559607
1426,6,17,9,1.2e+22,0.0553168,0.02142,1.392,1.362,10.2871,308.613,30.8612,24,0.578593,0.238139,0.372627,3.07007,10.1143,2.92612
1427,6,17,10,1.2e+22,0.0553168,0.0273861,1.2053,1.283,12.889,386.67,38.667,24,0.613705,0.299653,0.434508,0.868656,1.99305,6.543
1428,6,17,11,1.2e+22,0.0553168,0.0350141,1.0477,1.203,16.2893,488.678,48.8678,30,0.646581,0.371275,0.515405,0.688164,1.17831,4.20915
1429,6,17,12,1.2e+22,0.0553168,0.0447667,0.9123,1.135,20.7683,623.05,62.3049,36,0.671208,0.447904,0.575201,0.676418,1.26271,1.32665
1430,6,17,13,1.2e+22,0.0553168,0.0572357,0.8034,1.088,26.1594,784.783,78.4783,42,0.68546,0.524103,0.628917,0.590264,-0.0110403,-0.00366095
1431,6,17,14,1.2e+22,0.0553168,0.0731778,0.7083,1.056,33.0735,992.204,99.2204,54,0.691513,0.604289,0.713229,0.624903,0.261328,1.00175
1434,6,18,1,1.2e+22,0.0820891,0.003,11.2755,1.846,4.64077,139.224,27,18,0.358865,0.057068,0.0898748,0.295098,0.0103584,0.00747359
1435,6,18,2,1.2e+22,0.0820891,0.0038356,8.1975,1.843,4.47965,134.389,27,18,0.384388,0.0631067,0.0945458,0.337562,0.0205185,0.0212583
1436,6,18,3,1.2e+22,0.0820891,0.00490394,6.1609,1.835,4.52315,135.694,27,18,0.402831,0.0734886,0.111502,0.324895,0.00729636,0.00718783
1437,6,18,4,1.2e+22,0.0820891,0.00626986,4.7744,1.821,4.78085,143.425,27,18,0.414944,0.0858099,0.135888,0.334888,0.0145828,0.0189892
1438,6,18,5,1.2e+22,0.0820891,0.00801622,3.8021,1.797,5.26238,157.871,27,18,0.428196,0.0974312,0.159915,0.34956,0.0248152,0.0345554
1439,6,18,6,1.2e+22,0.0820891,0.010249,3.0686,1.76,6.02838,180.852,27,18,0.451671,0.111809,0.187368,0.370765,0.0275802,0.044296
1440,6,18,7,1.2e+22,0.0820891,0.0131037,2.5195,1.705,7.1225,213.674,27,18,0.469769,0.147793,0.234763,0.377604,0.030093,0.0646014
1441,6,18,8,1.2e+22,0.0820891,0.0167535,2.1003,1.628,8.617,258.51,27,18,0.500906,0.173024,0.261138,0.383844,0.0331137,0.0340831
1442,6,18,9,1.2e+22,0.0820891,0.02142,1.7735,1.527,10.6115,318.344,31.8344,24,0.538708,0.222946,0.357776,1.02102,1.80925,5.0682
1443,6,18,10,1.2e+22,0.0820891,0.0273861,1.5113,1.409,13.2674,398.023,39.8023,24,0.582667,0.284868,0.41544,0.65865,0.837495,2.94636
1444,6,18,11,1.2e+22,0.0820891,0.0350141,1.3027,1.294,16.6658,499.973,49.9973,30,0.625136,0.356013,0.494476,1.03667,2.63817,1.3157
1445,6,18,12,1.2e+22,0.0820891,0.0447667,1.1313,1.198,21.025,630.75,63.075,36,0.657755,0.427889,0.541888,0.763306,1.58437,1.06758
1446,6,18,13,1.2e+22,0.0820891,0.0572357,0.9894,1.129,26.5265,795.796,79.5796,42,0.678375,0.500714,0.58497,0.754991,1.99331,1.79869
1447,6,18,14,1.2e+22,0.0820891,0.0731778,0.865,1.081,33.7839,1013.52,101.352,54,0.689503,0.570481,0.647175,0.607508,-0.0312179,-0.069378
1452,6,19,1,1.2e+22,0.121819,0.003,19.5015,2.155,7.58027,227.408,27,18,0.337838,0.0836349,0.154088,0.255174,0.0111541,0.0450023
1453,6,19,2,1.2e+22,0.121819,0.0038356,13.2477,2.168,6.89835,206.951,27,18,0.357568,0.0883367,0.159055,0.288822,0.0171265,0.0348948
1454,6,19,3,1.2e+22,0.121819,0.00490394,9.5057,2.167,6.50769,195.231,27,18,0.37055,0.0885624,0.157545,0.30188,0.0199383,0.0338896
1455,6,19,4,1.2e+22,0.121819,0.00626986,7.0613,2.154,6.40473,192.142,27,18,0.380186,0.0945021,0.165673,0.304864,0.0153658,0.0465525
1456,6,19,5,1.2e+22,0.121819,0.00801622,5.3779,2.124,6.61085,198.325,27,18,0.391282,0.102382,0.177018,0.311681,0.0153628,0.0475035
1457,6,19,6,1.2e+22,0.121819,0.010249,4.2071,2.074,7.15412,214.623,27,18,0.403034,0.12461,0.205934,0.315705,0.0221689,0.045664
1458,6,19,7,1.2e+22,0.121819,0.0131037,3.3772,1.998,8.05958,241.787,27,18,0.423452,0.139815,0.222859,4.9148,9.17934,0.355627
1459,6,19,8,1.2e+22,0.121819,0.0167535,2.7599,1.891,9.4035,282.105,28.2105,18,0.455067,0.166443,0.251419,1.53288,2.57721,1.06755
1460,6,19,9,1.2e+22,0.121819,0.02142,2.2864,1.749,11.306,339.18,33.918,24,0.496346,0.215314,0.346699,0.752633,0.929179,1.1953
1461,6,19,10,1.2e+22,0.121819,0.0273861,1.9194,1.584,13.8972,416.914,41.6915,24,0.546655,0.274834,0.39842,1.06819,1.90392,1.20189
1462,6,19,11,1.2e+22,0.121819,0.0350141,1.6428,1.426,17.1549,514.648,51.4648,30,0.596105,0.339097,0.474524,0.740401,1.0536,1.09866
1463,6,19,12,1.2e+22,0.121819,0.0447667,1.4104,1.286,21.56,646.801,64.6801,36,0.639344,0.410509,0.51808,0.666953,0.848587,0.935749
1464,6,19,13,1.2e+22,0.121819,0.0572357,1.2273,1.188,26.9945,809.836,80.9836,42,0.668373,0.481785,0.553752,0.656298,0.810164,0.813103
1465,6,19,14,1.2e+22,0.121819,0.0731778,1.0719,1.12,34.0183,1020.55,102.055,54,0.684483,0.542718,0.594915,0.744146,1.98454,3.29291
1466,6,19,15,1.2e+22,0.121819,0.0935603,0.9368,1.075,43.2234,1296.7,129.67,72,0.691603,0.598634,0.644295,0.616881,-0.0447315,-0.109524
1471,6,20,1,1.2e+22,0.180777,0.003,33.3696,2.424,12.5684,377.053,37.7053,18,0.332169,0.114637,0.216464,0.727737,0.777719,1.21774
1472,6,20,2,1.2e+22,0.180777,0.0038356,22.2264,2.481,11.3194,339.581,33.9582,18,0.346168,0.119846,0.218292,0.55044,0.485815,0.920023
1473,6,20,3,1.2e+22,0.180777,0.00490394,15.9287,2.513,10.3533,310.6,31.0599,18,0.351659,0.120326,0.21305,0.663355,0.674932,0.901315
1474,6,20,4,1.2e+22,0.180777,0.00626986,11.1569,2.524,9.54985,286.495,28.6495,18,0.355243,0.120034,0.206,0.80407,0.908384,1.06654
1475,6,20,5,1.2e+22,0.180777,0.00801622,7.9536,2.502,9.161,274.83,27.483,18,0.360487,0.122238,0.204302,1.04648,1.32039,2.63578
1476,6,20,6,1.2e+22,0.180777,0.010249,6.0181,2.448,9.25315,277.595,27.7595,18,0.370445,0.13016,0.211233,1.08701,1.4062,2.69998
1477,6,20,7,1.2e+22,0.180777,0.0131037,4.6904,2.356,9.79654,293.896,29.3896,18,0.388493,0.149349,0.235047,0.859287,1.0274,0.987187
1478,6,20,8,1.2e+22,0.180777,0.0167535,3.7352,2.219,10.8468,325.405,32.5404,18,0.415596,0.17364,0.261646,0.714136,0.780121,1.04728
1479,6,20,9,1.2e+22,0.180777,0.02142,3.0297,2.036,12.4985,374.956,37.4956,24,0.45524,0.210583,0.342166,1.28232,1.95324,1.86358
1480,6,20,10,1.2e+22,0.180777,0.0273861,2.5043,1.821,14.8439,445.316,44.5317,24,0.506102,0.260675,0.378936,0.810676,1.06486,2.45341
1481,6,20,11,1.2e+22,0.180777,0.0350141,2.1042,1.604,18.0142,540.425,54.0425,30,0.563582,0.32557,0.455914,0.689662,0.813093,1.79061
1482,6,20,12,1.2e+22,0.180777,0.0447667,1.7888,1.415,22.2363,667.089,66.7089,36,0.614944,0.394709,0.502676,0.650005,0.705587,0.756126
1483,6,20,13,1.2e+22,0.180777,0.0572357,1.5323,1.27,27.8513,835.541,83.554,48,0.654292,0.465415,0.541572,0.770705,1.30335,0.764703
1484,6,20,14,1.2e+22,0.180777,0.0731778,1.33,1.173,34.8363,1045.09,104.509,60,0.676835,0.523186,0.56123,0.730269,1.30813,1.55101
1485,6,20,15,1.2e+22,0.180777,0.0935603,1.1554,1.108,44.1167,1323.5,132.35,72,0.688737,0.57218,0.586946,1.06462,6.64827,2.57607
1486,6,20,16,1.2e+22,0.180777,0.11962,1.0108,1.067,55.7902,1673.71,167.371,90,0.693773,0.622633,0.64976,0.629772,-0.0702771,-0.174886
1490,6,21,1,1.2e+22,0.26827,0.003,57.1451,2.565,20.2361,607.082,60.7082,18,0.335455,0.139295,0.257364,0.658305,0.652655,0.990056
1491,6,21,2,1.2e+22,0.26827,0.0038356,38.0572,2.665,18.7088,561.263,56.1263,18,0.350191,0.149844,0.264877,1.09868,1.33477,0.676929
1492,6,21,3,1.2e+22,0.26827,0.00490394,26.8015,2.744,17.1154,513.463,51.3463,18,0.354061,0.154138,0.26535,0.587178,0.550912,0.672246
1493,6,21,4,1.2e+22,0.26827,0.00626986,19.2237,2.8,15.6017,468.05,46.805,18,0.354074,0.156086,0.263736,0.621661,0.606732,0.513203
1494,6,21,5,1.2e+22,0.26827,0.00801622,12.9373,2.828,14.0753,422.258,42.2258,18,0.354054,0.157631,0.260008,0.691665,0.721076,1.12302
1495,6,21,6,1.2e+22,0.26827,0.010249,9.2007,2.799,13.2372,397.115,39.7115,18,0.35822,0.161143,0.258272,0.772656,0.856973,1.2068
1496,6,21,7,1.2e+22,0.26827,0.0131037,6.7874,2.71,13.0687,392.06,39.206,24,0.371059,0.171826,0.311868,0.824623,0.949848,0.897402
1497,6,21,8,1.2e+22,0.26827,0.0167535,5.2369,2.563,13.5575,406.724,40.6724,24,0.393283,0.190433,0.325578,0.792463,0.908077,1.25948
1498,6,21,9,1.2e+22,0.26827,0.02142,4.142,2.354,14.7337,442.01,44.201,24,0.426653,0.217642,0.343887,0.736004,0.825457,0.161218
1499,6,21,10,1.2e+22,0.26827,0.0273861,3.3307,2.092,16.7488,502.466,50.2465,24,0.475526,0.261951,0.367336,0.70586,0.783523,0.795818
1500,6,21,11,1.2e+22,0.26827,0.0350141,2.7486,1.825,19.6131,588.393,58.8393,30,0.53131,0.316737,0.436059,0.665612,0.701906,0.784773
1501,6,21,12,1.2e+22,0.26827,0.0447667,2.2945,1.578,23.6707,710.119,71.012,36,0.588595,0.381639,0.484762,0.815383,1.14426,1.27059
1502,6,21,13,1.2e+22,0.26827,0.0572357,1.9436,1.385,29.0717,872.15,87.215,48,0.635717,0.450786,0.53156,0.733096,1.00098,0.879285
1503,6,21,14,1.2e+22,0.26827,0.0731778,1.6694,1.25,35.9872,1079.62,107.962,60,0.665589,0.506058,0.549723,0.677822,0.827758,0.892702
1504,6,21,15,1.2e+22,0.26827,0.0935603,1.4429,1.158,45.023,1350.69,135.069,72,0.682877,0.55164,0.560717,0.672664,0.811207,0.64364
1505,6,21,16,1.2e+22,0.26827,0.11962,1.2539,1.099,56.7037,1701.11,170.111,96,0.691918,0.590277,0.57327,0.711183,1.63691,3.63781
1506,6,21,17,1.2e+22,0.26827,0.152938,1.0983,1.062,71.2654,2137.96,213.796,114,0.695518,0.628094,0.627561,0.644009,0.495543,1.12685
1509,6,22,2,1.2e+22,0.398107,0.0038356,58.4231,2.768,29.3292,879.875,87.9875,18,0.357202,0.168021,0.296762,0.60103,0.559854,0.723593
1510,6,22,3,1.2e+22,0.398107,0.00490394,48.2603,2.826,28.3254,849.762,84.9763,18,0.360179,0.172251,0.297687,0.615143,0.580655,0.75086
1511,6,22,4,1.2e+22,0.398107,0.00626986,32.3535,2.932,25.7959,773.876,77.3877,24,0.361487,0.178602,0.341773,0.651695,0.64262,0.845448
1512,6,22,5,1.2e+22,0.398107,0.00801622,22.7226,2.997,23.3895,701.686,70.1686,24,0.361209,0.183049,0.338909,0.685361,0.694269,0.875272
1513,6,22,6,1.2e+22,0.398107,0.010249,15.1528,3.018,20.8907,626.72,62.672,24,0.363312,0.188851,0.33592,0.753686,0.804592,0.93769
1514,6,22,7,1.2e+22,0.398107,0.0131037,10.7447,2.97,19.335,580.05,58.005,24,0.371197,0.197331,0.33565,0.828236,0.922528,0.946578
1515,6,22,8,1.2e+22,0.398107,0.0167535,7.8116,2.843,18.65,559.502,55.9501,24,0.387912,0.211832,0.33942,0.949221,1.11324,0.934669
1516,6,22,9,1.2e+22,0.398107,0.02142,5.8791,2.634,18.9487,568.46,56.8461,24,0.415669,0.234775,0.348074,0.961255,1.1595,0.85264
1517,6,22,10,1.2e+22,0.398107,0.0273861,4.6254,2.375,20.1805,605.414,60.5414,30,0.454037,0.267199,0.405033,0.875049,1.04595,0.885375
1518,6,22,11,1.2e+22,0.398107,0.0350141,3.6925,2.07,22.5482,676.446,67.6446,30,0.50478,0.312732,0.420083,0.804181,0.959105,0.915458
1519,6,22,12,1.2e+22,0.398107,0.0447667,3.0246,1.782,26.0951,782.854,78.2853,36,0.560854,0.370464,0.464307,0.759199,0.916125,0.816372
1520,6,22,13,1.2e+22,0.398107,0.0572357,2.5188,1.538,31.1062,933.186,93.3187,48,0.612556,0.433646,0.51586,0.70654,0.821419,0.64822
1521,6,22,14,1.2e+22,0.398107,0.0731778,2.1333,1.357,37.7455,1132.37,113.237,60,0.649549,0.488667,0.541915,0.670902,0.709163,0.592337
1522,6,22,15,1.2e+22,0.398107,0.0935603,1.8222,1.229,46.6233,1398.7,139.87,72,0.674487,0.538045,0.558012,0.77924,1.42697,1.3015
1523,6,22,16,1.2e+22,0.398107,0.11962,1.5694,1.144,58.1985,1745.95,174.595,96,0.686836,0.569132,0.552973,0.740054,1.55576,1.02351
1524,6,22,17,1.2e+22,0.398107,0.152938,1.3619,1.09,73.0272,2190.82,219.082,120,0.692921,0.590944,0.547111,0.627893,0.181287,1.58038
1525,6,22,18,1.2e+22,0.398107,0.195537,1.188,1.056,91.9922,2759.77,275.977,144,0.696646,0.626809,0.583393,0.644493,-0.126597,-0.28999
1527,6,23,4,1.2e+22,0.590784,0.00626986,58.6362,2.964,42.1467,1264.4,126.44,24,0.366292,0.188111,0.369041,0.670626,0.662238,0.625403
1528,6,23,5,1.2e+22,0.590784,0.00801622,35.7455,3.086,37.8507,1135.52,113.552,24,0.366543,0.196724,0.364012,0.710519,0.720701,1.11247
1529,6,23,6,1.2e+22,0.590784,0.010249,25.629,3.122,34.5678,1037.03,103.703,24,0.369457,0.204258,0.360576,0.775028,0.823106,0.673238
1530,6,23,7,1.2e+22,0.590784,0.0131037,18.5877,3.11,31.5235,945.704,94.5705,24,0.375752,0.213549,0.357742,1.17174,1.40669,0.505073
1531,6,23,8,1.2e+22,0.590784,0.0167535,12.4943,3.014,28.45,853.501,85.3501,24,0.391194,0.22983,0.356269,0.700963,0.719841,0.793534
1532,6,23,9,1.2e+22,0.590784,0.02142,9.0135,2.845,26.9285,807.855,80.7855,30,0.41305,0.249575,0.395407,0.730366,0.764838,0.736179
1533,6,23,10,1.2e+22,0.590784,0.0273861,6.6608,2.592,26.7593,802.78,80.278,30,0.446148,0.278188,0.402218,0.74177,0.799501,0.802322
1534,6,23,11,1.2e+22,0.590784,0.0350141,5.1473,2.297,28.0048,840.144,84.0144,36,0.488902,0.316582,0.438278,0.733252,0.798706,0.674565
1535,6,23,12,1.2e+22,0.590784,0.0447667,4.1152,1.997,30.6239,918.717,91.8718,42,0.538186,0.364017,0.472214,0.715614,0.770412,0.590195
1536,6,23,13,1.2e+22,0.590784,0.0572357,3.3336,1.712,35.0264,1050.79,105.079,48,0.589468,0.419213,0.499453,0.926856,1.32219,0.83845
1537,6,23,14,1.2e+22,0.590784,0.0731778,2.771,1.488,41.1585,1234.76,123.476,60,0.631398,0.471986,0.529527,0.803774,1.13458,0.819512
1538,6,23,15,1.2e+22,0.590784,0.0935603,2.3301,1.32,49.6845,1490.54,149.053,72,0.66223,0.521565,0.551246,0.728251,0.964615,0.770264
1539,6,23,16,1.2e+22,0.590784,0.11962,1.9857,1.205,60.9059,1827.18,182.718,96,0.680425,0.558299,0.559102,0.687474,0.820783,0.595733
1540,6,23,17,1.2e+22,0.590784,0.152938,1.7117,1.131,75.2702,2258.11,225.81,120,0.690227,0.57952,0.553812,0.673996,0.801688,0.558059
1541,6,23,18,1.2e+22,0.590784,0.195537,1.4801,1.081,94.3043,2829.13,282.913,150,0.694527,0.589737,0.520817,0.630042,-0.0267142,0.388557
1542,6,23,19,1.2e+22,0.590784,0.25,1.2848,1.05,119.122,3573.66,357.366,180,0.697437,0.619141,0.524058,0.646335,-0.185805,-0.414448
1543,6,24,5,1.2e+22,0.876712,0.00801622,57.2709,3.131,60.0406,1801.22,180.122,24,0.371263,0.205591,0.382964,0.761648,0.798815,0.879223
1544,6,24,6,1.2e+22,0.876712,0.010249,44.9881,3.17,57.1347,1714.04,171.404,24,0.373233,0.211685,0.381411,0.681785,0.681701,0.277306
1545,6,24,7,1.2e+22,0.876712,0.0131037,29.9964,3.174,51.5609,1546.83,154.683,24,0.381087,0.224253,0.378864,0.710701,0.723762,0.507841
1546,6,24,8,1.2e+22,0.876712,0.0167535,21.3194,3.111,46.7894,1403.68,140.368,24,0.39377,0.239085,0.37909,0.738588,0.76532,0.88576
