# Lookup table for correcting hires column density.  One row per pixel.
# A pixel of a real map is corrected by finding the rows whose observables
# (columns 2 to 6) most resemble its own and reading off C_N.
#
# 20283 rows from 6 models
#
#  1 C_N       -      true column / hires column: the answer
#  2 N_HIRES   cm^-2  final hires column of the pixel
#  3 RES_N     -      column at 18.2" / column at 36.3"
#  4 RES_T     K      temperature at 18.2" - at 36.3"
#  5 SHP_N     -      column from 350-500 / from all bands
#  6 SHP_T     K      the corresponding difference
#  7 CONTRAST  -      hires column / cloud level of the stamp
#  8 IN_CORE   -      1 if inside a true footprint mask
#  9 NODE      -      model the pixel came from
#
#        C_N        N_HIRES       RES_N       RES_T       SHP_N       SHP_T    CONTRAST  IN_CORE  NODE
   1.2569148   4.768469e+21   0.8532302    0.482030   1.1125427   -0.511206     0.79474        1  i05j25k17
   1.2568461   4.768983e+21   0.8525539    0.483506   1.1126420   -0.511519     0.79483        1  i05j25k17
   1.2562189   4.771854e+21   0.8501073    0.488827   1.1129549   -0.512465     0.79531        1  i05j25k17
   1.2554333   4.775100e+21   0.8481349    0.493115   1.1131966   -0.513178     0.79585        1  i05j25k17
   1.2414721   4.871727e+21   0.8346105    0.523407   1.1158359   -0.520662     0.81195        1  i05j25k17
   1.2572074   5.064791e+21   0.8384564    0.517435   1.1188178   -0.528818     0.84413        1  i05j25k17
   1.2802229   5.352897e+21   0.8475235    0.501226   1.1225653   -0.538767     0.89215        1  i05j25k17
   1.2836170   5.448966e+21   0.8486877    0.499619   1.1238962   -0.542241     0.90816        1  i05j25k17
   1.2884229   5.624616e+21   0.8478235    0.502659   1.1265774   -0.549185     0.93744        1  i05j25k17
   1.2905607   5.705571e+21   0.8463689    0.506148   1.1279019   -0.552599     0.95093        1  i05j25k17
   1.2927360   5.782669e+21   0.8446172    0.510200   1.1292039   -0.555952     0.96378        1  i05j25k17
   1.2949634   5.856334e+21   0.8427732    0.514417   1.1304745   -0.559223     0.97606        1  i05j25k17
   1.2969511   5.928050e+21   0.8409659    0.518555   1.1317085   -0.562404     0.98801        1  i05j25k17
   1.2985615   5.998463e+21   0.8392696    0.522470   1.1329014   -0.565480     0.99974        1  i05j25k17
   1.3021239   6.128120e+21   0.8363140    0.529424   1.1351394   -0.571259     1.02135        1  i05j25k17
   1.3075920   6.294751e+21   0.8329479    0.537598   1.1380657   -0.578818     1.04913        1  i05j25k17
   1.3092793   6.342407e+21   0.8320676    0.539780   1.1389072   -0.580991     1.05707        1  i05j25k17
   1.3108989   6.385554e+21   0.8312932    0.541715   1.1396744   -0.582969     1.06426        1  i05j25k17
   1.3123797   6.424241e+21   0.8306194    0.543408   1.1403641   -0.584746     1.07071        1  i05j25k17
   1.3155394   6.513007e+21   0.8291637    0.547089   1.1419241   -0.588761     1.08550        1  i05j25k17
   1.3170828   6.554415e+21   0.8285086    0.548757   1.1426521   -0.590630     1.09240        1  i05j25k17
   1.3172446   6.556923e+21   0.8284650    0.548867   1.1427010   -0.590755     1.09282        1  i05j25k17
   1.3167002   6.546413e+21   0.8286393    0.548424   1.1425055   -0.590254     1.09107        1  i05j25k17
   1.3135950   6.458811e+21   0.8300412    0.544868   1.1409704   -0.586307     1.07647        1  i05j25k17
   1.3075920   6.294751e+21   0.8329479    0.537598   1.1380657   -0.578818     1.04913        1  i05j25k17
   1.3039484   6.187572e+21   0.8350600    0.532436   1.1361768   -0.573939     1.03126        1  i05j25k17
   1.3021239   6.128120e+21   0.8363140    0.529424   1.1351394   -0.571259     1.02135        1  i05j25k17
   1.3002722   6.065274e+21   0.8377153    0.526105   1.1340456   -0.568434     1.01088        1  i05j25k17
   1.2985615   5.998463e+21   0.8392696    0.522470   1.1329014   -0.565480     0.99974        1  i05j25k17
   1.2927360   5.782669e+21   0.8446172    0.510200   1.1292039   -0.555952     0.96378        1  i05j25k17
   1.2905607   5.705571e+21   0.8463689    0.506148   1.1279019   -0.552599     0.95093        1  i05j25k17
   1.2884229   5.624616e+21   0.8478235    0.502659   1.1265774   -0.549185     0.93744        1  i05j25k17
   1.2861212   5.539644e+21   0.8487021    0.500273   1.1252382   -0.545724     0.92327        1  i05j25k17
   1.2836170   5.448966e+21   0.8486877    0.499619   1.1238962   -0.542241     0.90816        1  i05j25k17
   1.2802229   5.352897e+21   0.8475235    0.501226   1.1225653   -0.538767     0.89215        1  i05j25k17
   1.2752292   5.252324e+21   0.8451635    0.505235   1.1212628   -0.535341     0.87539        1  i05j25k17
   1.2477052   4.987393e+21   0.8356587    0.522514   1.1177153   -0.525831     0.83123        1  i05j25k17
   1.2421610   4.922694e+21   0.8342692    0.524741   1.1167175   -0.523099     0.82045        1  i05j25k17
   1.2442180   4.834100e+21   0.8364946    0.518897   1.1150771   -0.518543     0.80568        1  i05j25k17
   1.2482181   4.807761e+21   0.8393657    0.512396   1.1144420   -0.516752     0.80129        1  i05j25k17
   1.2517089   4.790769e+21   0.8425719    0.505285   1.1139246   -0.515281     0.79846        1  i05j25k17
   1.2541036   4.780556e+21   0.8455928    0.498660   1.1135144   -0.514101     0.79676        1  i05j25k17
   1.2562189   4.771854e+21   0.8501073    0.488827   1.1129549   -0.512465     0.79531        1  i05j25k17
   1.2568461   4.768983e+21   0.8525539    0.483506   1.1126420   -0.511519     0.79483        1  i05j25k17
   1.2569197   4.768189e+21   0.8536704    0.481070   1.1124692   -0.510967     0.79470        1  i05j25k17
   1.2568652   4.768129e+21   0.8539500    0.480464   1.1124149   -0.510788     0.79469        1  i05j25k17
   1.2567622   4.768245e+21   0.8541249    0.480096   1.1123761   -0.510657     0.79471        1  i05j25k17
   1.2567342   4.768402e+21   0.8540981    0.480161   1.1123839   -0.510684     0.79473        1  i05j25k17
   1.2568624   4.768718e+21   0.8531197    0.482276   1.1125599   -0.511260     0.79479        1  i05j25k17
   1.2560613   4.772506e+21   0.8497378    0.489632   1.1130002   -0.512599     0.79542        1  i05j25k17
   1.2433230   4.842450e+21   0.8359036    0.520270   1.1152538   -0.519038     0.80708        1  i05j25k17
   1.2412565   4.883703e+21   0.8343556    0.524096   1.1160513   -0.521261     0.81395        1  i05j25k17
   1.2431976   4.938915e+21   0.8344761    0.524485   1.1169730   -0.523803     0.82315        1  i05j25k17
   1.2602809   5.089656e+21   0.8394396    0.515623   1.1191531   -0.529721     0.84828        1  i05j25k17
   1.2769307   5.284680e+21   0.8460411    0.503697   1.1216669   -0.536407     0.88078        1  i05j25k17
   1.2812873   5.385871e+21   0.8480594    0.500393   1.1229994   -0.539904     0.89765        1  i05j25k17
   1.2843013   5.481821e+21   0.8488290    0.499576   1.1243566   -0.543440     0.91364        1  i05j25k17
   1.2908448   5.739383e+21   0.8457024    0.507704   1.1284244   -0.553946     0.95656        1  i05j25k17
   1.2930337   5.817008e+21   0.8438493    0.511960   1.1297430   -0.557341     0.96950        1  i05j25k17
   1.2954832   5.890449e+21   0.8419611    0.516275   1.1310313   -0.560658     0.98174        1  i05j25k17
   1.2992678   6.033677e+21   0.8384644    0.524349   1.1334890   -0.566997     1.00561        1  i05j25k17
   1.3050937   6.223943e+21   0.8343309    0.534204   1.1368126   -0.575583     1.03732        1  i05j25k17
   1.3070404   6.280044e+21   0.8332316    0.536898   1.1378034   -0.578142     1.04667        1  i05j25k17
   1.3088722   6.332518e+21   0.8322524    0.539321   1.1387289   -0.580531     1.05542        1  i05j25k17
   1.3107754   6.380098e+21   0.8313839    0.541488   1.1395835   -0.582734     1.06335        1  i05j25k17
   1.3123797   6.424241e+21   0.8306194    0.543408   1.1403641   -0.584746     1.07071        1  i05j25k17
   1.3139543   6.463328e+21   0.8299520    0.545094   1.1410646   -0.586550     1.07722        1  i05j25k17
   1.3152577   6.498248e+21   0.8293809    0.546537   1.1416847   -0.588146     1.08304        1  i05j25k17
   1.3162132   6.529100e+21   0.8288977    0.547765   1.1422136   -0.589504     1.08818        1  i05j25k17
   1.3180502   6.572734e+21   0.8281963    0.549550   1.1429957   -0.591511     1.09546        1  i05j25k17
   1.3189353   6.595170e+21   0.8278452    0.550443   1.1433922   -0.592525     1.09919        1  i05j25k17
   1.3189353   6.595170e+21   0.8278452    0.550443   1.1433922   -0.592525     1.09919        1  i05j25k17
   1.3162132   6.529100e+21   0.8288977    0.547765   1.1422136   -0.589504     1.08818        1  i05j25k17
   1.3139543   6.463328e+21   0.8299520    0.545094   1.1410646   -0.586550     1.07722        1  i05j25k17
   1.3123797   6.424241e+21   0.8306194    0.543408   1.1403641   -0.584746     1.07071        1  i05j25k17
   1.3029659   6.164865e+21   0.8355606    0.531231   1.1357584   -0.572858     1.02748        1  i05j25k17
   1.3011241   6.100887e+21   0.8369353    0.527948   1.1346501   -0.569995     1.01681        1  i05j25k17
   1.2908448   5.739383e+21   0.8457024    0.507704   1.1284244   -0.553946     0.95656        1  i05j25k17
   1.2890390   5.656676e+21   0.8473369    0.503857   1.1270809   -0.550485     0.94278        1  i05j25k17
   1.2867296   5.571927e+21   0.8484870    0.500936   1.1257212   -0.546975     0.92865        1  i05j25k17
   1.2769307   5.284680e+21   0.8460411    0.503697   1.1216669   -0.536407     0.88078        1  i05j25k17
   1.2705196   5.181323e+21   0.8429688    0.509160   1.1203779   -0.532995     0.86355        1  i05j25k17
   1.2500199   5.008275e+21   0.8363277    0.521320   1.1180117   -0.526638     0.83471        1  i05j25k17
   1.2412565   4.883703e+21   0.8343556    0.524096   1.1160513   -0.521261     0.81395        1  i05j25k17
   1.2472134   4.813337e+21   0.8386177    0.514072   1.1145834   -0.517153     0.80222        1  i05j25k17
   1.2509973   4.793987e+21   0.8418258    0.506932   1.1140346   -0.515594     0.79900        1  i05j25k17
   1.2536197   4.782545e+21   0.8449480    0.500071   1.1135977   -0.514341     0.79709        1  i05j25k17
   1.2551714   4.776162e+21   0.8476293    0.494218   1.1132587   -0.513359     0.79603        1  i05j25k17
   1.2560613   4.772506e+21   0.8497378    0.489632   1.1130002   -0.512599     0.79542        1  i05j25k17
   1.2565698   4.770330e+21   0.8512921    0.486255   1.1128082   -0.512027     0.79505        1  i05j25k17
   1.2567780   4.769292e+21   0.8523834    0.483880   1.1126650   -0.511589     0.79488        1  i05j25k17
   1.2568624   4.768718e+21   0.8531197    0.482276   1.1125599   -0.511260     0.79479        1  i05j25k17
   1.2568321   4.768305e+21   0.8539070    0.480564   1.1124249   -0.510820     0.79472        1  i05j25k17
   1.2567051   4.768557e+21   0.8540728    0.480223   1.1123912   -0.510709     0.79476        1  i05j25k17
   1.2568414   4.768581e+21   0.8535358    0.481374   1.1124938   -0.511047     0.79476        1  i05j25k17
   1.2564817   4.770708e+21   0.8510537    0.486774   1.1128380   -0.512116     0.79512        1  i05j25k17
   1.2549243   4.777163e+21   0.8471658    0.495229   1.1133159   -0.513526     0.79619        1  i05j25k17
   1.2426067   4.850184e+21   0.8354223    0.521399   1.1154147   -0.519489     0.80836        1  i05j25k17
   1.2412689   4.894644e+21   0.8341939    0.524573   1.1162458   -0.521800     0.81577        1  i05j25k17
   1.2523467   5.026794e+21   0.8369657    0.520169   1.1182766   -0.527358     0.83780        1  i05j25k17
   1.2630715   5.111686e+21   0.8403098    0.514023   1.1194518   -0.530525     0.85195        1  i05j25k17
   1.2724286   5.208384e+21   0.8438473    0.507570   1.1207075   -0.533873     0.86806        1  i05j25k17
   1.2822143   5.414001e+21   0.8484211    0.499875   1.1233824   -0.540906     0.90233        1  i05j25k17
   1.2895408   5.684681e+21   0.8468540    0.505015   1.1275228   -0.551624     0.94745        1  i05j25k17
   1.2934931   5.846160e+21   0.8431654    0.513525   1.1302167   -0.558561     0.97436        1  i05j25k17
   1.3018862   6.132098e+21   0.8362715    0.529528   1.1351807   -0.571366     1.02202        1  i05j25k17
   1.3099950   6.365813e+21   0.8316582    0.540802   1.1393122   -0.582035     1.06097        1  i05j25k17
   1.3118219   6.414648e+21   0.8307994    0.542955   1.1401789   -0.584270     1.06911        1  i05j25k17
   1.3135950   6.458811e+21   0.8300412    0.544868   1.1409704   -0.586307     1.07647        1  i05j25k17
   1.3152577   6.498248e+21   0.8293809    0.546537   1.1416847   -0.588146     1.08304        1  i05j25k17
   1.3202647   6.622439e+21   0.8273990    0.551575   1.1438933   -0.593809     1.10374        1  i05j25k17
   1.3206480   6.630812e+21   0.8272662    0.551912   1.1440448   -0.594195     1.10514        1  i05j25k17
   1.3208792   6.633095e+21   0.8272217    0.552025   1.1440959   -0.594327     1.10552        1  i05j25k17
   1.3202647   6.622439e+21   0.8273990    0.551575   1.1438933   -0.593809     1.10374        1  i05j25k17
   1.3186916   6.589583e+21   0.8279294    0.550227   1.1432927   -0.592272     1.09826        1  i05j25k17
   1.3166992   6.533196e+21   0.8288089    0.547992   1.1423111   -0.589755     1.08887        1  i05j25k17
   1.3152577   6.498248e+21   0.8293809    0.546537   1.1416847   -0.588146     1.08304        1  i05j25k17
   1.3135950   6.458811e+21   0.8300412    0.544868   1.1409704   -0.586307     1.07647        1  i05j25k17
   1.2934931   5.846160e+21   0.8431654    0.513525   1.1302167   -0.558561     0.97436        1  i05j25k17
   1.2914280   5.767394e+21   0.8450875    0.509125   1.1288824   -0.555125     0.96123        1  i05j25k17
   1.2895408   5.684681e+21   0.8468540    0.505015   1.1275228   -0.551624     0.94745        1  i05j25k17
   1.2822143   5.414001e+21   0.8484211    0.499875   1.1233824   -0.540906     0.90233        1  i05j25k17
   1.2724286   5.208384e+21   0.8438473    0.507570   1.1207075   -0.533873     0.86806        1  i05j25k17
   1.2523467   5.026794e+21   0.8369657    0.520169   1.1182766   -0.527358     0.83780        1  i05j25k17
   1.2412689   4.894644e+21   0.8341939    0.524573   1.1162458   -0.521800     0.81577        1  i05j25k17
   1.2426067   4.850184e+21   0.8354223    0.521399   1.1154147   -0.519489     0.80836        1  i05j25k17
   1.2463068   4.818601e+21   0.8379711    0.515528   1.1147124   -0.517518     0.80310        1  i05j25k17
   1.2502951   4.797194e+21   0.8411618    0.508400   1.1141358   -0.515884     0.79953        1  i05j25k17
   1.2549243   4.777163e+21   0.8471658    0.495229   1.1133159   -0.513526     0.79619        1  i05j25k17
   1.2559152   4.773107e+21   0.8493962    0.490376   1.1130423   -0.512725     0.79552        1  i05j25k17
   1.2568161   4.768937e+21   0.8530166    0.482504   1.1125755   -0.511310     0.79482        1  i05j25k17
   1.2568001   4.768470e+21   0.8538664    0.480658   1.1124339   -0.510852     0.79474        1  i05j25k17
   1.2566762   4.768703e+21   0.8540502    0.480275   1.1123972   -0.510730     0.79478        1  i05j25k17
   1.2564065   4.771031e+21   0.8508402    0.487240   1.1128648   -0.512197     0.79517        1  i05j25k17
   1.2547146   4.778015e+21   0.8467542    0.496126   1.1133665   -0.513674     0.79634        1  i05j25k17
   1.2527482   4.786148e+21   0.8438496    0.502478   1.1137434   -0.514763     0.79769        1  i05j25k17
   1.2496436   4.800171e+21   0.8405853    0.509677   1.1142247   -0.516137     0.80003        1  i05j25k17
   1.2455013   4.823337e+21   0.8374201    0.516770   1.1148264   -0.517840     0.80389        1  i05j25k17
   1.2419402   4.857267e+21   0.8350252    0.522337   1.1155555   -0.519883     0.80954        1  i05j25k17
   1.2412363   4.904579e+21   0.8340799    0.524932   1.1164165   -0.522272     0.81743        1  i05j25k17
   1.2543012   5.042932e+21   0.8375145    0.519180   1.1185074   -0.527984     0.84049        1  i05j25k17
   1.2653007   5.130897e+21   0.8410261    0.512713   1.1197102   -0.531217     0.85515        1  i05j25k17
   1.2738711   5.231712e+21   0.8445392    0.506334   1.1209921   -0.534628     0.87195        1  i05j25k17
   1.2793233   5.336781e+21   0.8472237    0.501695   1.1223331   -0.538161     0.88946        1  i05j25k17
   1.2855047   5.533264e+21   0.8487927    0.500026   1.1251086   -0.545393     0.92221        1  i05j25k17
   1.2899454   5.708529e+21   0.8464063    0.506072   1.1279011   -0.552600     0.95142        1  i05j25k17
   1.2919313   5.791197e+21   0.8445446    0.510374   1.1292747   -0.556136     0.96520        1  i05j25k17
   1.2964031   5.945544e+21   0.8406518    0.519281   1.1319366   -0.562993     0.99092        1  i05j25k17
   1.2986550   6.018545e+21   0.8388488    0.523455   1.1332129   -0.566284     1.00309        1  i05j25k17
   1.3006727   6.089819e+21   0.8372019    0.527318   1.1344473   -0.569471     1.01497        1  i05j25k17
   1.3066505   6.284888e+21   0.8331897    0.537004   1.1378470   -0.578255     1.04748        1  i05j25k17
   1.3088188   6.341706e+21   0.8321188    0.539655   1.1388628   -0.580876     1.05695        1  i05j25k17
   1.3108336   6.395017e+21   0.8311615    0.542046   1.1398119   -0.583323     1.06584        1  i05j25k17
   1.3128465   6.443721e+21   0.8303098    0.544189   1.1406894   -0.585584     1.07395        1  i05j25k17
   1.3162132   6.529100e+21   0.8288977    0.547765   1.1422136   -0.589504     1.08818        1  i05j25k17
