ID,i,j,k,SD_emb,M_BE,FWHM_pc,xi_max,contrast,R_out_as,R_cloud_as,theta_bg,theta_int,R_peak_hires,R_exc_hires,R_int_hires,R_exc_bsl_hires,R_int_bsl_hires,R_ap2_hires,R_ap2_bsl_hires,R_ap3_hires,R_ap3_bsl_hires,theta_ap2,theta_ap3,R_peak_f1p2,R_exc_f1p2,R_int_f1p2,R_exc_bsl_f1p2,R_int_bsl_f1p2,R_ap2_f1p2,R_ap2_bsl_f1p2,R_ap3_f1p2,R_ap3_bsl_f1p2,R_peak18_f1p2,R_exc18_f1p2,R_int18_f1p2
458,2,24,13,7.5e+20,0.876712,0.0572357,3.8825,16.55,38.1502,1144.5,114.45,48,0.540125,0.510603,0.662999,0.509511,0.660957,0.674149,0.672079,0.67321,0.671145,96,108.728,0.567648,0.529551,0.79669,0.528418,0.794236,0.694989,0.692855,0.669474,0.66742,0.604287,0.56608,0.786311
459,2,24,14,7.5e+20,0.876712,0.0731778,3.0733,12.087,43.0858,1292.57,129.257,60,0.632918,0.599789,0.731528,0.597987,0.728658,0.731129,0.728269,0.730895,0.728036,120,122.795,0.698005,0.666538,0.896823,0.664535,0.893305,0.837292,0.834017,0.834866,0.831601,0.724664,0.694393,0.897413
460,2,24,15,7.5e+20,0.876712,0.0935603,2.476,8.526,50.4711,1514.13,151.413,78,0.730031,0.694098,0.796208,0.691025,0.791923,0.790805,0.786566,0.790805,0.786566,143.843,143.843,0.845109,0.825653,0.898401,0.821997,0.893566,0.878992,0.87428,0.878992,0.87428,0.863249,0.845798,0.898406
461,2,24,16,7.5e+20,0.876712,0.11962,2.0632,5.85,61.4117,1842.35,184.235,96,0.821082,0.784046,0.855446,0.778653,0.848631,0.846134,0.839434,0.846134,0.839434,175.023,175.023,0.946356,0.938868,0.949956,0.93241,0.942388,0.931462,0.924086,0.931462,0.924086,0.957101,0.951774,0.949956
462,2,24,17,7.5e+20,0.876712,0.152938,1.7825,4.081,75.8802,2276.41,227.641,120,0.890318,0.854515,0.899607,0.845262,0.88867,0.884894,0.874233,0.884894,0.874233,216.259,216.259,1.08957,1.12371,0.98555,1.11154,0.973568,0.972443,0.960727,0.972443,0.960727,1.09604,1.13259,0.98555
463,2,24,18,7.5e+20,0.876712,0.195537,1.5416,2.911,95.1512,2854.54,285.454,156,0.938322,0.905768,0.92847,0.889944,0.910736,0.905693,0.888634,0.905693,0.888634,271.181,271.181,1.00173,1.00121,0.946628,0.983714,0.928547,0.871401,0.854987,0.871401,0.854987,1.00452,1.00549,0.946628
464,2,24,19,7.5e+20,0.876712,0.25,1.3453,2.195,119.139,3574.18,357.418,198,0.966548,0.938243,0.942303,0.912024,0.914108,0.906745,0.880195,0.906745,0.880195,339.547,339.547,0.989867,0.987036,0.971692,0.959454,0.942617,0.95705,0.929027,0.95705,0.929027,0.991021,0.989182,0.971692
465,2,25,7,7.5e+20,1.30103,0.0131037,46.6656,37.922,79.0023,2370.07,237.007,24,0.285746,0.266641,0.486738,0.266404,0.485534,0.64502,0.641415,0.697501,0.691587,48,72,1.59921,1.61543,1.04764,1.61399,1.04505,1.04548,1.03964,1.07193,1.06284,2.1017,2.14101,1.05956
466,2,25,8,7.5e+20,1.30103,0.0167535,33.1698,37.426,71.9163,2157.49,215.749,24,0.299837,0.280822,0.482092,0.280567,0.480984,0.635225,0.631973,0.680315,0.675268,48,72,2.03757,2.06611,1.30054,2.06425,1.29755,1.198,1.19186,1.18496,1.17617,2.59988,2.65622,1.2713
467,2,25,9,7.5e+20,1.30103,0.02142,22.2104,35.639,63.4132,1902.4,190.24,30,0.322506,0.303118,0.536857,0.302829,0.53538,0.651055,0.64738,0.664369,0.660568,60,90,0.834472,0.830555,1.16739,0.829763,1.16418,1.15279,1.14628,1.11471,1.10833,1.02569,1.02762,1.16898
468,2,25,10,7.5e+20,1.30103,0.0273861,15.4234,32.94,56.5004,1695.01,169.501,30,0.35125,0.331079,0.537166,0.330736,0.535784,0.642223,0.639291,0.649749,0.646797,60,90,1.57942,1.59841,1.14889,1.59675,1.14594,1.10773,1.10268,1.08164,1.07673,1.87339,1.90695,1.15288
469,2,25,11,7.5e+20,1.30103,0.0350141,10.6281,29.073,51.1423,1534.27,153.427,36,0.391348,0.369774,0.575606,0.369337,0.573962,0.644064,0.641668,0.643169,0.640779,72,108,0.447352,0.42816,0.823173,0.427655,0.820822,0.799267,0.796294,0.780415,0.777514,0.510828,0.491387,0.864119
470,2,25,12,7.5e+20,1.30103,0.0447667,7.5288,24.397,48.4759,1454.28,145.428,42,0.444625,0.420967,0.614596,0.420369,0.61265,0.653416,0.651231,0.651261,0.649087,84,126,0.522351,0.501633,0.902805,0.500921,0.899946,0.864512,0.861621,0.837261,0.834465,0.575223,0.554804,0.934297
471,2,25,13,7.5e+20,1.30103,0.0572357,5.599,19.601,48.6543,1459.63,145.963,54,0.508924,0.482562,0.665377,0.481699,0.663121,0.677286,0.675005,0.675384,0.673114,108,138.665,0.635658,0.61589,0.854661,0.614789,0.851763,0.809204,0.806479,0.794797,0.792124,0.679003,0.660308,0.861983
472,2,25,14,7.5e+20,1.30103,0.0731778,4.2616,14.864,51.6512,1549.54,154.954,60,0.589557,0.559957,0.711399,0.558612,0.70869,0.71789,0.715165,0.716024,0.71331,120,147.206,0.870058,0.862387,0.742312,0.860316,0.739485,0.708737,0.706047,0.704241,0.701573,0.906689,0.901437,0.735463
473,2,25,15,7.5e+20,1.30103,0.0935603,3.3549,10.892,57.4311,1722.93,172.293,78,0.677167,0.6445,0.769319,0.642329,0.765708,0.765402,0.761819,0.764781,0.761204,156,163.679,0.739865,0.717894,0.949908,0.715476,0.945449,0.939152,0.934756,0.942169,0.937762,0.758065,0.737393,0.949995
474,2,25,16,7.5e+20,1.30103,0.11962,2.6937,7.744,66.4239,1992.72,199.272,96,0.766001,0.731213,0.822824,0.727597,0.817657,0.815347,0.810251,0.815347,0.810251,189.308,189.308,0.872719,0.857272,1.00852,0.853032,1.00219,0.971874,0.9658,0.971874,0.9658,0.884626,0.870738,1.00852
475,2,25,17,7.5e+20,1.30103,0.152938,2.2656,5.352,80.3827,2411.48,241.148,120,0.847361,0.812136,0.873066,0.80591,0.86504,0.861581,0.853716,0.861581,0.853716,229.091,229.091,4.12201,4.84737,0.980989,4.81021,0.971971,0.921441,0.913029,0.921441,0.913029,4.15067,4.88894,0.980989
476,2,25,18,7.5e+20,1.30103,0.195537,1.9413,3.736,99.3117,2979.35,297.935,156,0.907534,0.873522,0.910099,0.862867,0.897331,0.892844,0.880449,0.892844,0.880449,283.038,283.038,1.02816,1.03979,0.949513,1.02711,0.936192,0.891534,0.879157,0.891534,0.879157,1.03179,1.04482,0.949513
477,2,25,19,7.5e+20,1.30103,0.25,1.683,2.731,122.935,3688.06,368.806,198,0.947299,0.91659,0.93277,0.898916,0.912734,0.90659,0.887422,0.90659,0.887422,350.366,350.366,0.993222,0.994501,0.974457,0.975324,0.953525,0.967804,0.947342,0.967804,0.947342,0.994883,0.997148,0.974457
478,2,26,8,7.5e+20,1.9307,0.0167535,51.7814,37.788,114.023,3420.7,342.07,24,0.306614,0.287961,0.489774,0.287703,0.488669,0.648327,0.645028,0.712771,0.706931,48,72,1.68193,1.70024,1.09017,1.69872,1.08771,1.06401,1.05859,1.07419,1.06539,2.13457,2.17356,1.09345
479,2,26,9,7.5e+20,1.9307,0.02142,39.1011,36.579,105.978,3179.34,317.934,30,0.322752,0.303886,0.544703,0.303604,0.543199,0.680216,0.675987,0.730133,0.72308,60,90,2.65339,2.6996,1.29806,2.69709,1.29448,1.20449,1.197,1.20361,1.19199,3.27343,3.35226,1.27972
480,2,26,10,7.5e+20,1.9307,0.0273861,25.191,33.543,92.6575,2779.73,277.973,30,0.35668,0.337042,0.543873,0.336699,0.542488,0.674499,0.670765,0.715796,0.709928,60,90,1.17514,1.18107,0.997522,1.17987,0.994981,1.01494,1.00932,1.03542,1.02694,1.38717,1.40191,1.01002
481,2,26,11,7.5e+20,1.9307,0.0350141,18.4955,30.763,83.8259,2514.78,251.478,36,0.386655,0.366152,0.581898,0.365744,0.580219,0.693465,0.689238,0.709858,0.705073,72,108,0.532447,0.517344,0.952001,0.516768,0.949253,1.00398,0.997859,0.963234,0.956741,0.610128,0.59573,0.96739
482,2,26,12,7.5e+20,1.9307,0.0447667,11.9459,26.041,73.6756,2210.27,221.027,42,0.439458,0.417143,0.620808,0.41659,0.618813,0.700001,0.696353,0.70037,0.696723,84,126,0.769305,0.760957,1.03301,0.759948,1.02969,1.02146,1.01613,0.987071,0.981931,0.847248,0.841451,1.04157
483,2,26,13,7.5e+20,1.9307,0.0572357,8.4718,21.67,68.7558,2062.67,206.267,54,0.494558,0.470147,0.671977,0.46939,0.669363,0.706975,0.703768,0.704192,0.701003,108,162,0.582437,0.564104,1.01808,0.563197,1.01412,0.990939,0.986445,0.967806,0.963423,0.623164,0.605597,1.02894
484,2,26,14,7.5e+20,1.9307,0.0731778,6.1763,17.192,67.6555,2029.67,202.966,66,0.562071,0.535033,0.712941,0.533933,0.709781,0.726577,0.723387,0.723023,0.719858,132,192.818,0.733775,0.720138,1.01431,0.718657,1.00981,0.948248,0.944086,0.934329,0.930238,0.766677,0.75452,1.02418
485,2,26,15,7.5e+20,1.9307,0.0935603,4.7132,13.212,70.3417,2110.25,211.025,78,0.636644,0.606869,0.755448,0.605213,0.751855,0.757854,0.75426,0.754999,0.751426,156,200.474,0.652811,0.627612,0.892428,0.625899,0.888184,0.844583,0.840577,0.835002,0.831051,0.670772,0.646339,0.89532
486,2,26,16,7.5e+20,1.9307,0.11962,3.6807,9.746,76.932,2307.96,230.796,96,0.718876,0.686671,0.802009,0.684053,0.797453,0.797335,0.792817,0.795267,0.790769,192,219.256,0.778959,0.756198,1.01819,0.753315,1.01241,0.958067,0.952639,0.947807,0.942447,0.79124,0.769513,1.0183
487,2,26,17,7.5e+20,1.9307,0.152938,2.9439,6.985,87.9458,2638.37,263.837,126,0.797448,0.763499,0.846271,0.759244,0.83999,0.83685,0.830674,0.83685,0.830674,250.645,250.645,0.886526,0.870224,1.14977,0.865374,1.14123,1.08866,1.08063,1.08866,1.08063,0.894089,0.878909,1.14977
488,2,26,18,7.5e+20,1.9307,0.195537,2.494,4.874,105.793,3173.79,317.379,156,0.868725,0.83466,0.887815,0.827468,0.878286,0.874073,0.864769,0.874073,0.864769,301.51,301.51,1.11195,1.1432,0.965171,1.13335,0.954813,0.907831,0.898167,0.907831,0.898167,1.11671,1.14938,0.965171
489,2,26,19,7.5e+20,1.9307,0.25,2.1359,3.479,128.985,3869.56,386.956,198,0.919743,0.887136,0.917715,0.875188,0.903079,0.897604,0.883461,0.897604,0.883461,367.609,367.609,1.00979,1.01821,0.948841,1.00449,0.933709,0.934434,0.91971,0.934434,0.91971,1.01186,1.02115,0.948841
490,2,27,9,7.5e+20,2.86512,0.02142,58.8051,36.602,164.926,4947.78,494.778,30,0.330609,0.311968,0.551025,0.311678,0.549538,0.689116,0.684925,0.747679,0.74032,60,90,2.2798,2.31564,1.13657,2.31349,1.13351,1.10491,1.09819,1.108,1.0971,2.79326,2.85509,1.13652
491,2,27,10,7.5e+20,2.86512,0.0273861,47.3073,35.077,156.57,4697.1,469.71,30,0.347938,0.328942,0.549021,0.328623,0.547606,0.685234,0.681294,0.742859,0.735928,60,90,2.87771,2.93265,1.33008,2.9298,1.32665,1.2113,1.20434,1.1919,1.18078,3.4423,3.5282,1.30511
492,2,27,11,7.5e+20,2.86512,0.0350141,30.3178,31.153,137.777,4133.32,413.332,36,0.391819,0.371749,0.58605,0.37134,0.58438,0.708747,0.704238,0.756276,0.748621,72,108,1.26881,1.27803,1.10481,1.27663,1.10166,1.08058,1.07371,1.10053,1.08939,1.44999,1.46745,1.10042
493,2,27,12,7.5e+20,2.86512,0.0447667,20.8318,27.394,122.059,3661.78,366.178,42,0.434203,0.412836,0.622228,0.412316,0.620231,0.729097,0.724055,0.759651,0.752325,84,126,0.68222,0.670185,1.21372,0.669342,1.20983,1.1481,1.14016,1.11489,1.10414,0.754025,0.743681,1.19761
494,2,27,13,7.5e+20,2.86512,0.0572357,13.7566,22.968,107.23,3216.89,321.689,54,0.488627,0.465389,0.673123,0.464685,0.670479,0.750707,0.745104,0.753094,0.747497,108,162,1.6023,1.63037,1.01425,1.6279,1.01027,1.01734,1.00975,0.967421,0.960231,1.71639,1.75214,1.02224
495,2,27,14,7.5e+20,2.86512,0.0731778,9.7896,19.123,98.6451,2959.35,295.935,66,0.543267,0.51808,0.71374,0.517129,0.710452,0.756737,0.751976,0.753734,0.748997,132,198,0.943655,0.941191,1.05365,0.939462,1.04879,1.0136,1.00723,0.965123,0.959058,0.989234,0.989288,1.05987
496,2,27,15,7.5e+20,2.86512,0.0935603,7.0114,15.152,94.7805,2843.42,284.342,78,0.610209,0.582655,0.750837,0.581283,0.746922,0.770553,0.766079,0.766513,0.762072,156,234,0.748575,0.732356,1.08178,0.730632,1.07614,1.01272,1.00684,0.971524,0.965896,0.771042,0.755941,1.08796
497,2,27,16,7.5e+20,2.86512,0.11962,5.222,11.583,96.6075,2898.23,289.823,96,0.683748,0.653826,0.790064,0.651766,0.785257,0.795256,0.790463,0.79029,0.785546,192,275.331,0.949325,0.946395,1.07103,0.943414,1.06451,0.985373,0.979435,0.953365,0.947641,0.966096,0.96473,1.06335
498,2,27,17,7.5e+20,2.86512,0.152938,4.0481,8.642,103.807,3114.2,311.42,126,0.756413,0.724465,0.831193,0.721304,0.825401,0.824856,0.819124,0.821786,0.816091,252,295.849,1.06355,1.07344,1.06605,1.06876,1.05862,0.983888,0.977052,0.970388,0.963663,1.07419,1.08562,1.06607
499,2,27,18,7.5e+20,2.86512,0.195537,3.267,6.223,118.018,3540.54,354.054,156,0.827302,0.794121,0.867959,0.789049,0.860145,0.85777,0.850087,0.855715,0.848065,312,336.351,5.86427,6.80334,1.09356,6.75989,1.08372,1.01767,1.00856,1.01163,1.00259,5.89613,6.84748,1.09356
500,2,27,19,7.5e+20,2.86512,0.25,2.7528,4.42,140.141,4204.22,420.422,198,0.887415,0.854294,0.901033,0.845952,0.889596,0.884509,0.873387,0.884141,0.873028,396,399.401,1.0441,1.06026,0.941454,1.04991,0.929504,0.910189,0.898744,0.911001,0.89955,1.04671,1.0637,0.941454
501,2,28,11,7.5e+20,4.25179,0.0350141,54.9438,32.621,227.79,6833.71,525.3,36,0.379604,0.360161,0.589058,0.359783,0.587364,0.715372,0.710721,0.769916,0.761718,72,108,0.953145,0.951999,1.01726,0.951001,1.01434,1.0356,1.02887,1.05654,1.04529,1.1021,1.10621,1.02662
502,2,28,12,7.5e+20,4.25179,0.0447667,36.518,28.383,204.29,6128.69,525.3,42,0.429399,0.408683,0.625296,0.408188,0.623297,0.736737,0.731517,0.783613,0.774593,84,126,1.55623,1.57681,1.21224,1.5749,1.20836,1.14423,1.13613,1.14342,1.13026,1.72771,1.75762,1.19789
503,2,28,13,7.5e+20,4.25179,0.0572357,23.7852,23.919,178.54,5356.2,525.3,54,0.484342,0.461893,0.673109,0.461223,0.670476,0.767643,0.761059,0.800258,0.789739,108,162,0.811883,0.803977,1.25156,0.802811,1.24666,1.175,1.16492,1.14439,1.12935,0.871708,0.866001,1.26058
504,2,28,14,7.5e+20,4.25179,0.0731778,16.4939,20.256,158.618,4758.53,475.853,60,0.533904,0.509718,0.697583,0.508837,0.694651,0.781841,0.774992,0.799301,0.79054,120,180,1.25433,1.26795,1.2411,1.26576,1.23589,1.16691,1.15669,1.10876,1.0966,1.31762,1.33542,1.22482
505,2,28,15,7.5e+20,4.25179,0.0935603,11.1954,16.471,142.295,4268.85,426.885,78,0.593778,0.56751,0.745126,0.566288,0.741221,0.800591,0.79353,0.797955,0.790922,156,234,1.11661,1.12462,1.13697,1.1222,1.13102,1.07483,1.06535,1.02028,1.01128,1.15211,1.16276,1.14143
506,2,28,16,7.5e+20,4.25179,0.11962,7.8414,12.989,133.89,4016.69,401.669,96,0.661529,0.633265,0.784294,0.631505,0.779428,0.810232,0.803904,0.80587,0.799587,192,288,0.94193,0.93698,1.04302,0.934375,1.03655,0.970542,0.962962,0.914607,0.907476,0.959856,0.956335,1.044
507,2,28,17,7.5e+20,4.25179,0.152938,5.8016,10.052,133.802,4014.05,401.405,126,0.727048,0.696836,0.824141,0.694269,0.817824,0.827103,0.820658,0.820058,0.8137,252,378,1.0883,1.09805,1.05899,1.09401,1.05087,0.946401,0.939027,0.902712,0.895713,1.10049,1.11172,1.06279
508,2,28,18,7.5e+20,4.25179,0.195537,4.4589,7.595,141.221,4236.64,423.664,156,0.79091,0.759122,0.85606,0.755283,0.848623,0.849545,0.842182,0.84382,0.83654,312,402.481,1.78818,1.9079,0.977832,1.89825,0.969337,0.883344,0.875689,0.858421,0.851015,1.79953,1.92187,0.977986
509,2,28,19,7.5e+20,4.25179,0.25,3.6342,5.495,160.014,4800.41,480.041,198,0.85466,0.822201,0.886971,0.8161,0.877078,0.875631,0.865913,0.871064,0.861434,396,456.039,1.07189,1.08977,0.943364,1.08168,0.932843,0.890153,0.880273,0.89127,0.881417,1.07554,1.09431,0.943364
510,2,29,12,7.5e+20,6.30957,0.0447667,54.3239,27.847,318.327,9549.82,525.3,42,0.440816,0.42019,0.628007,0.41967,0.626039,0.7404,0.735307,0.790481,0.781577,84,126,1.34934,1.3622,0.948731,1.36051,0.945758,0.991394,0.984574,0.972356,0.961403,1.48832,1.50828,0.962129
511,2,29,13,7.5e+20,6.30957,0.0572357,43.2618,25.295,300.284,9008.52,525.3,48,0.47221,0.450677,0.654038,0.45006,0.651767,0.758338,0.752546,0.803579,0.793551,96,144,1.95137,1.9903,0.86199,1.98758,0.858998,0.941393,0.934203,0.922095,0.910588,2.11073,2.1601,0.881727
512,2,29,14,7.5e+20,6.30957,0.0731778,28.7264,21.056,265.795,7973.86,525.3,60,0.528681,0.505347,0.697636,0.504509,0.694728,0.787303,0.780172,0.82369,0.811683,120,180,0.920704,0.917398,1.01242,0.915876,1.0082,1.02886,1.01954,1.0106,0.995864,0.969326,0.968395,1.01471
513,2,29,15,7.5e+20,6.30957,0.0935603,19.2831,17.405,233.573,7007.2,525.3,78,0.585685,0.560564,0.742194,0.559426,0.738326,0.816026,0.806933,0.8374,0.823975,156,234,1.1975,1.21026,1.03043,1.2078,1.02506,1.04547,1.03382,1.01132,0.995111,1.23791,1.25367,1.03405
514,2,29,16,7.5e+20,6.30957,0.11962,12.6719,13.921,205.848,6175.44,525.3,96,0.647642,0.620452,0.778003,0.618852,0.773203,0.834895,0.824842,0.836293,0.825893,192,288,1.07738,1.08414,1.18619,1.08135,1.17887,1.11151,1.09813,1.05947,1.0463,1.099,1.10763,1.17774
515,2,29,17,7.5e+20,6.30957,0.152938,8.9508,11.172,191.038,5731.15,525.3,126,0.705703,0.676796,0.817446,0.674578,0.811084,0.843395,0.83436,0.839047,0.830073,252,378,1.19527,1.21539,1.22546,1.2114,1.21592,1.12149,1.10947,1.09317,1.08147,1.20978,1.23162,1.22746
516,2,29,18,7.5e+20,6.30957,0.195537,6.5206,8.721,186.862,5605.86,525.3,156,0.765932,0.735627,0.848779,0.732449,0.840889,0.855234,0.846473,0.848595,0.839938,312,468,1.51985,1.58857,1.12345,1.58171,1.113,1.03536,1.02475,1.02392,1.01347,1.53056,1.60124,1.12506
517,2,29,19,7.5e+20,6.30957,0.25,4.9801,6.573,195.637,5869.1,525.3,198,0.824893,0.793553,0.877947,0.788804,0.868063,0.874035,0.864232,0.869522,0.859805,396,499.035,1.11966,1.14294,0.956687,1.1361,0.945917,0.898311,0.888236,0.898729,0.888685,1.12397,1.14814,0.958033
518,2,30,14,7.5e+20,9.36329,0.0731778,47.8048,21.523,431.914,12957.4,525.3,60,0.527217,0.50442,0.698995,0.503603,0.696103,0.790083,0.782952,0.830108,0.817858,120,180,9.582,10.0002,1.75229,9.98395,1.74504,1.38256,1.37008,1.20629,1.18849,10.1035,10.5724,1.695
519,2,30,15,7.5e+20,9.36329,0.0935603,32.831,17.88,388.229,11646.9,525.3,78,0.581325,0.556769,0.742018,0.55567,0.738186,0.819628,0.810363,0.85156,0.835928,156,234,1.0478,1.05077,1.08245,1.0487,1.07686,1.02796,1.01634,0.978842,0.960874,1.08421,1.08953,1.08608
520,2,30,16,7.5e+20,9.36329,0.11962,22.0893,14.664,342.191,10265.7,525.3,96,0.635789,0.609393,0.774654,0.607907,0.769915,0.840841,0.829786,0.864714,0.846986,192,288,0.982767,0.981526,1.04679,0.979132,1.04038,1.01898,1.00558,0.98697,0.966736,1.00387,1.00419,1.04919
521,2,30,17,7.5e+20,9.36329,0.152938,14.2457,11.621,298.421,8952.63,525.3,126,0.702351,0.674602,0.814267,0.672485,0.807977,0.864261,0.850695,0.869112,0.853806,252,378,14.0562,15.2893,1.12591,15.2413,1.11721,1.0851,1.06807,1.03331,1.01511,14.2282,15.4942,1.12749
522,2,30,18,7.5e+20,9.36329,0.195537,10.1049,9.446,274.216,8226.47,525.3,156,0.752534,0.723537,0.842628,0.720681,0.834802,0.873683,0.860689,0.871497,0.858552,312,468,1.35192,1.3935,0.982997,1.388,0.973867,0.945072,0.931016,0.918152,0.904513,1.36211,1.40527,0.983979
523,2,30,19,7.5e+20,9.36329,0.25,7.3756,7.531,263.55,7906.5,525.3,198,0.801902,0.771924,0.870436,0.767982,0.860526,0.881549,0.869444,0.879832,0.867767,396,499.035,1.1274,1.14666,0.926307,1.1408,0.91576,0.873688,0.861692,0.861567,0.849752,1.13232,1.15244,0.927001
524,2,31,15,7.5e+20,13.895,0.0935603,56.7753,18.761,631.102,18933,525.3,72,0.575755,0.545909,0.716766,0.544886,0.713367,0.779337,0.771294,0.791695,0.778324,144,216,3.60341,3.74379,1.12984,3.73678,1.12448,0.973873,0.963822,0.881579,0.86669,3.74184,3.89604,1.12016
525,2,31,16,7.5e+20,13.895,0.11962,37.1911,14.994,564.828,16944.8,525.3,96,0.63574,0.604728,0.763362,0.603289,0.758738,0.813752,0.803036,0.820284,0.802653,192,288,1.55229,1.58642,1.15546,1.58265,1.14846,0.982032,0.9691,0.891787,0.87262,1.58652,1.62397,1.15802
526,2,31,17,7.5e+20,13.895,0.152938,25.1732,12.249,500.802,15024.1,525.3,120,0.692187,0.665192,0.8076,0.663221,0.801693,0.864659,0.85108,0.886696,0.864417,240,360,-2.2225,-2.5082,1.0175,-2.50077,1.01006,0.981284,0.965874,0.921135,0.89799,-2.25203,-2.54454,1.01721
527,2,31,18,7.5e+20,13.895,0.195537,17.5662,10.147,446.475,13394.3,525.3,150,0.737168,0.70887,0.835263,0.706287,0.827855,0.88216,0.865707,0.89538,0.871588,300,450,1.96556,2.073,0.987385,2.06545,0.978628,0.97768,0.959446,0.946463,0.921314,1.98183,2.09206,0.988412
528,2,31,19,7.5e+20,13.895,0.25,11.5265,7.99,397.001,11910,525.3,198,0.797149,0.768663,0.866393,0.764997,0.856592,0.897911,0.879038,0.897982,0.87912,396,499.035,1.05952,1.06984,0.97598,1.06474,0.964939,0.973084,0.952631,0.970726,0.950337,1.06434,1.07541,0.976562
529,2,32,17,7.5e+20,20.6199,0.152938,40.7941,12.299,813.478,24404.3,525.3,126,0.693359,0.650201,0.772002,0.648286,0.766155,0.775319,0.762551,0.731296,0.711591,252,378,1.1796,1.179,0.952603,1.17553,0.945388,0.828365,0.814722,0.718887,0.699517,1.19507,1.19585,0.953823
530,2,32,18,7.5e+20,20.6199,0.195537,29.1647,10.29,736.84,22105.2,525.3,156,0.737828,0.690669,0.789367,0.688194,0.782179,0.77358,0.758344,0.706714,0.684195,312,468,1.092,1.08263,0.915464,1.07875,0.907127,0.772823,0.757601,0.674009,0.652532,1.10103,1.09256,0.91624
531,2,32,19,7.5e+20,20.6199,0.25,20.1737,8.491,655.885,19676.6,525.3,192,0.796024,0.746826,0.805189,0.743505,0.796432,0.77012,0.752326,0.718781,0.696559,384,499.035,1.02047,1.00097,0.903262,0.99652,0.893439,0.787183,0.768995,0.718607,0.69639,1.02558,1.00666,0.903787
532,2,33,19,7.5e+20,30.5995,0.25,32.9026,8.518,1074.96,32248.9,525.3,198,0.802332,0.740526,0.773531,0.737251,0.764976,0.699268,0.68258,0.634616,0.614611,396,499.035,0.989976,0.952639,0.834202,0.948426,0.824976,0.665922,0.65003,0.5969,0.578085,0.994833,0.957939,0.834641
533,3,8,1,1.5e+21,0.00158489,0.003,0.5618,1.139,1.32912,39.8731,23.9238,18,0.710613,-0.64729,-1.52181,-0.591772,-1.51821,-1.15848,-1.15681,-1.15848,-1.15681,22.7277,22.7277,0.658529,-0.797408,-1.7326,-0.729014,-1.7285,-1.30822,-1.30633,-1.30822,-1.30633,0.746562,-1.44929,-0.327465
534,3,9,1,1.5e+21,0.00235195,0.003,0.7072,1.206,1.35565,40.6697,24.4018,18,0.643393,-0.434103,-1.22378,-0.407537,-1.22144,-0.996163,-0.994954,-0.996163,-0.994954,23.1817,23.1817,0.600556,-0.52367,-1.3827,-0.491622,-1.38006,-1.12462,-1.12325,-1.12462,-1.12325,0.708356,-0.951771,-1.0505
535,3,9,2,1.5e+21,0.00235195,0.0038356,0.5968,1.205,1.71781,51.534,27,18,0.746706,-0.422692,-1.35779,-0.382359,-1.35358,-0.972365,-0.970931,-0.972365,-0.970931,25.65,25.65,0.696948,-0.554727,-1.60428,-0.501796,-1.59931,-1.12738,-1.12571,-1.12738,-1.12571,0.781338,-1.00822,-1.33716
536,3,10,1,1.5e+21,0.00349025,0.003,0.8873,1.306,1.40215,42.0645,25.2387,18,0.571923,-0.29648,-0.978756,-0.283337,-0.977255,-0.877422,-0.876521,-0.877422,-0.876521,23.9768,23.9768,0.535304,-0.358453,-1.1248,-0.342563,-1.12308,-0.996005,-0.994983,-0.996005,-0.994983,0.659305,-0.651489,-0.983343
537,3,10,2,1.5e+21,0.00349025,0.0038356,0.7486,1.304,1.76254,52.8763,27,18,0.684008,-0.255743,-0.965837,-0.238103,-0.963474,-0.802766,-0.80169,-0.802766,-0.80169,25.65,25.65,0.629633,-0.378398,-1.17401,-0.352298,-1.17114,-0.956061,-0.95478,-0.956061,-0.95478,0.73177,-0.68774,-1.09875
538,3,10,3,1.5e+21,0.00349025,0.00490394,0.6262,1.3,2.26088,67.827,27,18,0.786208,-0.148216,-0.738388,-0.131976,-0.735393,-0.633636,-0.63222,-0.633636,-0.63222,25.65,25.65,0.734017,-0.285754,-0.943695,-0.254445,-0.939867,-0.792459,-0.790688,-0.792459,-0.790688,0.811852,-0.519359,-0.90055
539,3,10,4,1.5e+21,0.00349025,0.00626986,0.542,1.295,2.78873,83.6624,27,18,0.851353,-0.0642366,-0.600297,-0.0540486,-0.596577,-0.534861,-0.53303,-0.534861,-0.53303,25.65,25.65,0.804938,-0.216364,-0.75746,-0.182048,-0.752767,-0.666497,-0.664215,-0.666497,-0.664215,0.863286,-0.393242,-0.734188
